train_start,train_end,cal_year,valid_year,strategy,segment,n,brier,logloss,pred_mean,pred_std,actual_rate,global_prior,raw_r_prior,raw_f_prior,alpha_R,alpha_F,shrunk_r_prior,shrunk_f_prior,current_brier,improvement_vs_current
2019,2020,2021,2022,volatility_k_50,R,217024,0.24987165961912464,0.6928904142008883,0.5109763698638602,0.005153826714890152,0.5036908360365674,0.5114727049981269,0.492998577985432,0.62,0.49032059876453776,0.10440068991645024,0.5024144599796102,0.5228030294710886,0.24912154696639416,-0.000750112652730478
2019,2020,2021,2022,volatility_k_50,F,30448,0.23957039290939336,0.672266435848962,0.526476363327105,0.005408233652903497,0.7087493431424067,0.5114727049981269,0.492998577985432,0.62,0.49032059876453776,0.10440068991645024,0.5024144599796102,0.5228030294710886,0.24912154696639416,0.009551154057000799
2019,2020,2021,2022,sample_vol_lambda_100000_k_10,overall,247472,0.24838057369762664,0.6899042925716226,0.5106495730886611,0.009160591169378132,0.5289204435249241,0.5114727049981269,0.492998577985432,0.62,0.7180468081123299,0.15764426344233337,0.4982074170639996,0.5285814104820861,0.24912154696639416,0.0007409732687675141
2019,2020,2021,2022,sample_vol_lambda_100000_k_10,R,217024,0.24983563959459057,0.6928183903620855,0.5078210876771523,0.005153826714890152,0.5036908360365674,0.5114727049981269,0.492998577985432,0.62,0.7180468081123299,0.15764426344233337,0.4982074170639996,0.5285814104820861,0.24912154696639416,-0.0007140926281964111
2019,2020,2021,2022,sample_vol_lambda_100000_k_10,F,30448,0.23800931052031776,0.6691334978108033,0.5308101490853532,0.005408233652903498,0.7087493431424067,0.5114727049981269,0.492998577985432,0.62,0.7180468081123299,0.15764426344233337,0.4982074170639996,0.5285814104820861,0.24912154696639416,0.011112236446076396
2019,2020,2021,2022,sample_vol_lambda_100000_k_20,overall,247472,0.24861359197715632,0.6903718116341265,0.5113195041306752,0.007515484252368144,0.5289204435249241,0.5114727049981269,0.492998577985432,0.62,0.6126081174276548,0.09660934763280296,0.5001553048277605,0.5219574561686107,0.24912154696639416,0.0005079549892378354
2019,2020,2021,2022,sample_vol_lambda_100000_k_20,R,217024,0.24984984176957986,0.6928467856175987,0.509282003499973,0.005153826714890152,0.5036908360365674,0.5114727049981269,0.492998577985432,0.62,0.6126081174276548,0.09660934763280296,0.5001553048277605,0.5219574561686107,0.24912154696639416,-0.0007282948031857028
2019,2020,2021,2022,sample_vol_lambda_100000_k_20,F,30448,0.23980198284187879,0.6727309566095248,0.5258421833502465,0.005408233652903497,0.7087493431424067,0.5114727049981269,0.492998577985432,0.62,0.6126081174276548,0.09660934763280296,0.5001553048277605,0.5219574561686107,0.24912154696639416,0.009319564124515373
2019,2020,2021,2022,sample_vol_lambda_100000_k_50,overall,247472,0.24883733808145686,0.6908202235748396,0.5130759517592888,0.0060931345429548305,0.5289204435249241,0.5114727049981269,0.492998577985432,0.62,0.42526787433814817,0.04469538858026687,0.5036162522731852,0.5163233746198009,0.24912154696639416,0.0002842088849372981
2019,2020,2021,2022,sample_vol_lambda_100000_k_50,R,217024,0.24988560558814024,0.692918305186654,0.5118777140840415,0.005153826714890152,0.5036908360365674,0.5114727049981269,0.492998577985432,0.62,0.42526787433814817,0.04469538858026687,0.5036162522731852,0.5163233746198009,0.24912154696639416,-0.0007640586217460832
2019,2020,2021,2022,sample_vol_lambda_100000_k_50,F,30448,0.2413656089902046,0.6758657417132274,0.5216166221886392,0.005408233652903498,0.7087493431424067,0.5114727049981269,0.492998577985432,0.62,0.42526787433814817,0.04469538858026687,0.5036162522731852,0.5163233746198009,0.24912154696639416,0.007755937976189564
2019,2020,2021,2022,sample_vol_lambda_300000_k_10,overall,247472,0.24870503110726985,0.6905551349987968,0.5116369006927627,0.006943501455559022,0.5289204435249241,0.5114727049981269,0.492998577985432,0.62,0.5674699543107575,0.07353592249246763,0.5009891929863018,0.5194533597517018,0.24912154696639416,0.00041651585912430567
2019,2020,2021,2022,sample_vol_lambda_300000_k_10,R,217024,0.24985722652741188,0.6928615518929455,0.509907419618879,0.005153826714890152,0.5036908360365674,0.5114727049981269,0.492998577985432,0.62,0.5674699543107575,0.07353592249246763,0.5009891929863018,0.5194533597517018,0.24912154696639416,-0.0007356795610177214
2019,2020,2021,2022,sample_vol_lambda_300000_k_10,F,30448,0.2404925357426842,0.6741157031794418,0.5239641110375649,0.005408233652903498,0.7087493431424067,0.5114727049981269,0.492998577985432,0.62,0.5674699543107575,0.07353592249246763,0.5009891929863018,0.5194533597517018,0.24912154696639416,0.00862901122370996
2019,2020,2021,2022,sample_vol_lambda_300000_k_20,overall,247472,0.2488248226237332,0.690795187728084,0.5123642820184658,0.006243484751834716,0.5289204435249241,0.5114727049981269,0.492998577985432,0.62,0.4841421150815655,0.04506511904997046,0.5025286020719153,0.5163635004675575,0.24912154696639416,0.0002967243426609534
2019,2020,2021,2022,sample_vol_lambda_300000_k_20,R,217024,0.24987291432672123,0.6928929234220268,0.511061976433089,0.005153826714890152,0.5036908360365674,0.5114727049981269,0.492998577985432,0.62,0.4841421150815655,0.04506511904997046,0.5025286020719153,0.5163635004675575,0.24912154696639416,-0.0007513673603270765
2019,2020,2021,2022,sample_vol_lambda_300000_k_20,F,30448,0.24135434660726973,0.6758431714629028,0.5216467165744567,0.005408233652903497,0.7087493431424067,0.5114727049981269,0.492998577985432,0.62,0.4841421150815655,0.04506511904997046,0.5025286020719153,0.5163635004675575,0.24912154696639416,0.0077672003591244265
2019,2020,2021,2022,sample_vol_lambda_300000_k_50,overall,247472,0.24894626258344138,0.6910384084075064,0.5139207543210974,0.005615959619811228,0.5289204435249241,0.5114727049981269,0.492998577985432,0.62,0.33608775708497995,0.02084894533197851,0.5052637770863273,0.5137353846386484,0.24912154696639416,0.00017528438295277837
2019,2020,2021,2022,sample_vol_lambda_300000_k_50,R,217024,0.2499073645303589,0.6929618265970103,0.5131133576938981,0.005153826714890152,0.5036908360365674,0.5114727049981269,0.492998577985432,0.62,0.33608775708497995,0.02084894533197851,0.5052637770863273,0.5137353846386484,0.24912154696639416,-0.0007858175639647302
2019,2020,2021,2022,sample_vol_lambda_300000_k_50,F,30448,0.242095822852496,0.6773288738187356,0.5196756297027749,0.005408233652903498,0.7087493431424067,0.5114727049981269,0.492998577985432,0.62,0.33608775708497995,0.02084894533197851,0.5052637770863273,0.5137353846386484,0.24912154696639416,0.007025724113898152
2019,2021,2022,2023,current_best_global_prior_w075,overall,245525,0.2502058103292603,0.6935605260486172,0.5173697845642353,0.012205774370088358,0.49995723449750534,0.5129662444084708,0.48532710191145156,0.62,0.0,0.0,0.5129662444084708,0.5129662444084708,0.2502058103292603,0.0
2019,2021,2022,2023,current_best_global_prior_w075,R,219839,0.24989716080863428,0.6929414125060561,0.5154554687375857,0.010150149070827034,0.5031181910398064,0.5129662444084708,0.48532710191145156,0.62,0.0,0.0,0.5129662444084708,0.5129662444084708,0.2502058103292603,0.00030864952062603646
2019,2021,2022,2023,current_best_global_prior_w075,F,25686,0.2528474517668106,0.6988593387124443,0.5337538567052783,0.015572338670405412,0.47290352721326795,0.5129662444084708,0.48532710191145156,0.62,0.0,0.0,0.5129662444084708,0.5129662444084708,0.2502058103292603,-0.0026416414375503017
2019,2021,2022,2023,fixed_alpha_0.05,overall,245525,0.2502366616591451,0.6936228681261023,0.5168616551882128,0.012987790046672887,0.49995723449750534,0.5129662444084708,0.48532710191145156,0.62,0.05,0.05,0.5115842872836198,0.5183179321880472,0.2502058103292603,-3.085132988478456e-05
2019,2021,2022,2023,fixed_alpha_0.05,R,219839,0.24987266069100159,0.6928923751177027,0.5144190008939474,0.010150149070827034,0.5031181910398064,0.5129662444084708,0.48532710191145156,0.62,0.05,0.05,0.5115842872836198,0.5183179321880472,0.2502058103292603,0.00033314963825872845
2019,2021,2022,2023,fixed_alpha_0.05,F,25686,0.25335204003007467,0.6998749452293306,0.5377676225399606,0.015572338670405412,0.47290352721326795,0.5129662444084708,0.48532710191145156,0.62,0.05,0.05,0.5115842872836198,0.5183179321880472,0.2502058103292603,-0.0031462297008143514
2019,2021,2022,2023,fixed_alpha_0.10,overall,245525,0.25027280756232806,0.6936959905079785,0.5163535258121903,0.013898296118304926,0.49995723449750534,0.5129662444084708,0.48532710191145156,0.62,0.1,0.1,0.5102023301587689,0.5236696199676237,0.2502058103292603,-6.699723306774485e-05
2019,2021,2022,2023,fixed_alpha_0.10,R,219839,0.2498503091045507,0.6928476433203574,0.5133825330503093,0.010150149070827034,0.5031181910398064,0.5129662444084708,0.48532710191145156,0.62,0.1,0.1,0.5102023301587689,0.5236696199676237,0.2502058103292603,0.0003555012247096201
2019,2021,2022,2023,fixed_alpha_0.10,F,25686,0.25388884892569,0.7009567472384707,0.541781388374643,0.015572338670405412,0.47290352721326795,0.5129662444084708,0.48532710191145156,0.62,0.1,0.1,0.5102023301587689,0.5236696199676237,0.2502058103292603,-0.0036830385964297108
2019,2021,2022,2023,fixed_alpha_0.15,overall,245525,0.2503142480388093,0.6937799246580493,0.5158453964361678,0.014913777591891676,0.49995723449750534,0.5129662444084708,0.48532710191145156,0.62,0.15,0.15,0.5088203730339179,0.5290213077472002,0.2502058103292603,-0.0001084377095489919
2019,2021,2022,2023,fixed_alpha_0.15,R,219839,0.2498301060492816,0.6928072157340011,0.512346065206671,0.010150149070827034,0.5031181910398064,0.5129662444084708,0.48532710191145156,0.62,0.15,0.15,0.5088203730339179,0.5290213077472002,0.2502058103292603,0.00037570427997871136
2019,2021,2022,2023,fixed_alpha_0.15,F,25686,0.2544578784536568,0.7021050573043871,0.5457951542093253,0.015572338670405412,0.47290352721326795,0.5129662444084708,0.48532710191145156,0.62,0.15,0.15,0.5088203730339179,0.5290213077472002,0.2502058103292603,-0.004252068124396491
2019,2021,2022,2023,sample_size_lambda_50000,overall,245525,0.2511197741163447,0.6954263695237487,0.5055114051585806,0.03026903585106121,0.49995723449750534,0.5129662444084708,0.48532710191145156,0.62,0.9456965610718195,0.6780590825971617,0.48682800239806573,0.585541454531792,0.2502058103292603,-0.0009139637870843598
2019,2021,2022,2023,sample_size_lambda_50000,R,219839,0.24979775301197246,0.6927424442276675,0.49585178722978185,0.010150149070827034,0.5031181910398064,0.5129662444084708,0.48532710191145156,0.62,0.9456965610718195,0.6780590825971617,0.48682800239806573,0.585541454531792,0.2502058103292603,0.0004080573172878521
2019,2021,2022,2023,sample_size_lambda_50000,F,25686,0.26243456807274446,0.7183973051760565,0.5881852642977693,0.015572338670405412,0.47290352721326795,0.5129662444084708,0.48532710191145156,0.62,0.9456965610718195,0.6780590825971617,0.48682800239806573,0.585541454531792,0.2502058103292603,-0.012228757743484142
2019,2021,2022,2023,sample_size_lambda_100000,overall,245525,0.25080618573102337,0.6947817283777528,0.5050286863064282,0.026239419571549627,0.49995723449750534,0.5129662444084708,0.48532710191145156,0.62,0.8969870780590717,0.51292691955501,0.4881742907400112,0.5678667389524377,0.2502058103292603,-0.0006003754017630536
2019,2021,2022,2023,sample_size_lambda_100000,R,219839,0.2497840985267851,0.6927151391152068,0.496861503486241,0.010150149070827034,0.5031181910398064,0.5129662444084708,0.48532710191145156,0.62,0.8969870780590717,0.51292691955501,0.4881742907400112,0.5678667389524377,0.2502058103292603,0.00042171180247521645
2019,2021,2022,2023,sample_size_lambda_100000,F,25686,0.259553932709632,0.712469064548776,0.5749292276132535,0.015572338670405412,0.47290352721326795,0.5129662444084708,0.48532710191145156,0.62,0.8969870780590717,0.51292691955501,0.4881742907400112,0.5678667389524377,0.2502058103292603,-0.009348122380371693
2019,2021,2022,2023,sample_size_lambda_300000,overall,245525,0.2503890854238047,0.6939328481739528,0.5057471869392244,0.019914674093730815,0.49995723449750534,0.5129662444084708,0.48532710191145156,0.62,0.7437544415896791,0.2598221599376277,0.4924095094145827,0.5407759859724981,0.2502058103292603,-0.0001832750945444106
2019,2021,2022,2023,sample_size_lambda_300000,R,219839,0.24975444047277043,0.6926558346498903,0.5000379174921695,0.010150149070827034,0.5031181910398064,0.5129662444084708,0.48532710191145156,0.62,0.7437544415896791,0.2598221599376277,0.4924095094145827,0.5407759859724981,0.2502058103292603,0.00045136985648988603
2019,2021,2022,2023,sample_size_lambda_300000,F,25686,0.25582082689349384,0.7048624353465897,0.5546111628782988,0.015572338670405413,0.47290352721326795,0.5129662444084708,0.48532710191145156,0.62,0.7437544415896791,0.2598221599376277,0.4924095094145827,0.5407759859724981,0.2502058103292603,-0.0056150165642335215
2019,2021,2022,2023,volatility_k_5,overall,245525,0.25098718620897087,0.6951533317605049,0.5055775046938903,0.028575832891868425,0.49995723449750534,0.5129662444084708,0.48532710191145156,0.62,0.9124705391370727,0.6124969691903092,0.4877463411529293,0.5785240953093388,0.2502058103292603,-0.0007813758797105552
2019,2021,2022,2023,volatility_k_5,R,219839,0.24978821786379526,0.6927233765250741,0.49654054129592956,0.010150149070827034,0.5031181910398064,0.5129662444084708,0.48532710191145156,0.62,0.9124705391370727,0.6124969691903092,0.4877463411529293,0.5785240953093388,0.2502058103292603,0.0004175924654650498
2019,2021,2022,2023,volatility_k_5,F,25686,0.261248807404761,0.7159506115628049,0.5829222448809293,0.015572338670405412,0.47290352721326795,0.5129662444084708,0.48532710191145156,0.62,0.9124705391370727,0.6124969691903092,0.4877463411529293,0.5785240953093388,0.2502058103292603,-0.01104299707550066
2019,2021,2022,2023,volatility_k_10,overall,245525,0.25067495612799684,0.6945138758670942,0.5055040285576414,0.02432108810650116,0.49995723449750534,0.5129662444084708,0.48532710191145156,0.62,0.8390306396049723,0.4414382928107052,0.4897761570010638,0.5602150427499137,0.2502058103292603,-0.0004691457987365255
2019,2021,2022,2023,volatility_k_10,R,219839,0.24977050832296713,0.6926879634796006,0.49806290318203045,0.010150149070827034,0.5031181910398064,0.5129662444084708,0.48532710191145156,0.62,0.8390306396049723,0.4414382928107052,0.4897761570010638,0.5602150427499137,0.2502058103292603,0.0004353020062931867
2019,2021,2022,2023,volatility_k_10,F,25686,0.25841586171897774,0.7101413286956473,0.5691904554613605,0.015572338670405412,0.47290352721326795,0.5129662444084708,0.48532710191145156,0.62,0.8390306396049723,0.4414382928107052,0.4897761570010638,0.5602150427499137,0.2502058103292603,-0.008210051389717421
2019,2021,2022,2023,volatility_k_20,overall,245525,0.2504193484657188,0.6939942745160755,0.5063346223488852,0.02028649582662349,0.49995723449750534,0.5129662444084708,0.48532710191145156,0.62,0.7226983486622647,0.283234401804208,0.49299148176743396,0.5432818861462954,0.2502058103292603,-0.00021353813645846875
2019,2021,2022,2023,volatility_k_20,R,219839,0.24975194203585296,0.6926508389982396,0.500474396756808,0.010150149070827034,0.5031181910398064,0.5129662444084708,0.48532710191145156,0.62,0.7226983486622647,0.283234401804208,0.49299148176743396,0.5432818861462954,0.2502058103292603,0.00045386829340735013
2019,2021,2022,2023,volatility_k_20,F,25686,0.25613148589993473,0.7054923482062385,0.5564905880086467,0.015572338670405412,0.47290352721326795,0.5129662444084708,0.48532710191145156,0.62,0.7226983486622647,0.283234401804208,0.49299148176743396,0.5432818861462954,0.2502058103292603,-0.005925675570674416
2019,2021,2022,2023,volatility_k_50,overall,245525,0.25022434832229185,0.6935997738286657,0.5090426929297458,0.016317473911970314,0.49995723449750534,0.5129662444084708,0.48532710191145156,0.62,0.510397319400215,0.13648874565963046,0.4988593001674716,0.5275751474523981,0.2502058103292603,-1.853799303153103e-05
2019,2021,2022,2023,volatility_k_50,R,219839,0.24974803968092982,0.6926430402107493,0.5048752605568363,0.010150149070827034,0.5031181910398064,0.5129662444084708,0.48532710191145156,0.62,0.510397319400215,0.13648874565963046,0.4988593001674716,0.5275751474523981,0.2502058103292603,0.00045777064833049663
2019,2021,2022,2023,volatility_k_50,F,25686,0.25430093538950294,0.7017881784782442,0.5447105339882238,0.015572338670405412,0.47290352721326795,0.5129662444084708,0.48532710191145156,0.62,0.510397319400215,0.13648874565963046,0.4988593001674716,0.5275751474523981,0.2502058103292603,-0.0040951250602426215
2019,2021,2022,2023,sample_vol_lambda_100000_k_10,overall,245525,0.2503450459345144,0.6938436140010816,0.5053025447299032,0.01927805802535983,0.49995723449750534,0.5129662444084708,0.48532710191145156,0.62,0.7525996418212981,0.22642558370501753,0.4921650356649663,0.537201424994423,0.2502058103292603,-0.0001392356052540844
2019,2021,2022,2023,sample_vol_lambda_100000_k_10,R,219839,0.24975560366097702,0.6926581604762356,0.4998545621799573,0.010150149070827034,0.5031181910398064,0.5129662444084708,0.48532710191145156,0.62,0.7525996418212981,0.22642558370501753,0.4921650356649663,0.537201424994423,0.2502058103292603,0.00045020666828329836
2019,2021,2022,2023,sample_vol_lambda_100000_k_10,F,25686,0.2553899108403849,0.7039895657821539,0.5519302421447424,0.015572338670405413,0.47290352721326795,0.5129662444084708,0.48532710191145156,0.62,0.7525996418212981,0.22642558370501753,0.4921650356649663,0.537201424994423,0.2502058103292603,-0.005184100511124612
2019,2021,2022,2023,sample_vol_lambda_100000_k_20,overall,245525,0.2502333218870957,0.6936179202291021,0.5065578456499137,0.01714763102127414,0.49995723449750534,0.5129662444084708,0.48532710191145156,0.62,0.648251080084681,0.1452785492294384,0.4950491404321637,0.5285159531393865,0.2502058103292603,-2.751155783536907e-05
2019,2021,2022,2023,sample_vol_lambda_100000_k_20,R,219839,0.24974616359857074,0.6926392854126693,0.5020176407553554,0.010150149070827034,0.5031181910398064,0.5129662444084708,0.48532710191145156,0.62,0.648251080084681,0.1452785492294384,0.4950491404321637,0.5285159531393865,0.2502058103292603,0.0004596467306895724
2019,2021,2022,2023,sample_vol_lambda_100000_k_20,F,25686,0.2544027679273913,0.7019937708640691,0.545416138253465,0.015572338670405412,0.47290352721326795,0.5129662444084708,0.48532710191145156,0.62,0.648251080084681,0.1452785492294384,0.4950491404321637,0.5285159531393865,0.2502058103292603,-0.00419695759813099
2019,2021,2022,2023,sample_vol_lambda_100000_k_50,overall,245525,0.25015163998268347,0.6934530610601843,0.5094602617297839,0.01490528922838704,0.49995723449750534,0.5129662444084708,0.48532710191145156,0.62,0.4578198001779817,0.0700087518651215,0.5003124977133948,0.5204595440448703,0.2502058103292603,5.417034657684283e-05
2019,2021,2022,2023,sample_vol_lambda_100000_k_50,R,219839,0.24975305761259303,0.6926530767643454,0.5059651587162788,0.010150149070827034,0.5031181910398064,0.5129662444084708,0.48532710191145156,0.62,0.4578198001779817,0.0700087518651215,0.5003124977133948,0.5204595440448703,0.2502058103292603,0.0004527527166672818
