feature,missing_rate,mean,std,target_separation_q75_minus_q25,pearson_corr,candidate_name,valid_year
rf_non_success_command_gap,0.0002565930149679259,0.08551714884788683,0.05769755127087032,-0.05821585854510114,-0.04449845309754707,A_C_skill_combo_tuned_catboost,2023
rf_prev1_minus_career,0.01435068854114482,-0.02376326658929279,0.12283502137629192,0.021611064865211027,0.014433536096633821,A_C_skill_combo_tuned_catboost,2024
rf_prev3_minus_career,0.01435068854114482,-0.022700776654967204,0.07157725762311988,0.02284369597233782,0.01737262271118261,A_C_skill_combo_tuned_catboost,2024
rf_prev5_minus_career,0.01435068854114482,-0.021331270581784856,0.057874413864702046,0.02279567138374844,0.01982091077421141,A_C_skill_combo_tuned_catboost,2024
rf_prev1_minus_prev5,0.01435068854114482,-0.0024319960075079344,0.10972276779940493,0.004726214290379671,0.005703648697484348,A_C_skill_combo_tuned_catboost,2024
rf_prev3_minus_prev5,0.01435068854114482,-0.0013695060731823473,0.04260016633367728,0.0015445485089972677,0.0022619887751319716,A_C_skill_combo_tuned_catboost,2024
rf_recent_mean_minus_career,0.01435068854114482,-0.022598437942014948,0.07197269572684978,0.025181041244421776,0.01928301632365611,A_C_skill_combo_tuned_catboost,2024
rf_success_minus_reverse,0.00031951780424209193,0.27415106393621813,0.10095751705326343,0.07634515523146618,0.05894525182532827,A_C_skill_combo_tuned_catboost,2024
rf_success_plus_reverse,0.00031951780424209193,0.7486429803915146,0.032674390249783004,0.013480985485390173,0.009617378085294418,A_C_skill_combo_tuned_catboost,2024
rf_success_minus_middle,0.00031951780424209193,0.35569275636319875,0.0723476277611117,0.0668663854228701,0.048808447559992564,A_C_skill_combo_tuned_catboost,2024
rf_non_success_command_gap,0.00031951780424209193,0.08154169242698066,0.0595124588339483,-0.05191985723396875,-0.04066024019353865,A_C_skill_combo_tuned_catboost,2024
