valid_year,bucket,n,actual_rate,prediction_mean,brier,constant_prediction_brier,brier_gain_loss
2024,0-0.005,107120,0.4955190440627334,0.48732393829357384,0.2500333934916911,0.2500404025818121,7.009090120968509e-06
2024,0.005-0.01,60217,0.4861417872029493,0.48646305063980727,0.2497834429066605,0.24981051079734884,2.706789068834814e-05
2024,0.01-0.02,59217,0.4803519259672054,0.48423772823317285,0.24932642971036487,0.24966856720433625,0.00034213749397138393
2024,0.02-0.04,22949,0.4581027495751449,0.49461301817852915,0.24982902034014406,0.24912310887466801,-0.0007059114654760501
2024,0.04+,4004,0.4792707292707293,0.5306093451894743,0.2521569038447935,0.24964206070658057,-0.00251484313821293
