candidate_name,calibration_mode,valid_year,metric_actual_rate,metric_constant_brier,metric_brier,metric_skill_margin,metric_pseudo_score,metric_auc,metric_logloss,metric_pred_mean,metric_pred_std
D_PITCHER_BATTER_HAND_fallback50,v2_strength,2024,0.4861049201797189,0.24980692675678798,0.24955979867092748,0.0002471280858604985,98.92763546188709,0.5225309596796592,0.6922662554601489,0.4875911153478176,0.0077921682530579925
D_PITCHER_BATTER_HAND_fallback100,native,2022,0.5289204435249241,0.24916360794632167,0.2478095345080757,0.0013540734382459785,543.447516034401,0.5421439669068513,0.6887644067654306,0.5361573092131258,0.04896531339942499
D_PITCHER_BATTER_HAND_fallback100,platt,2022,0.5289204435249241,0.24916360794632167,0.24794157066987674,0.0012220372764449317,490.4557637920383,0.5421439669068513,0.6890091990748218,0.5343282634552974,0.02285937819468474
D_PITCHER_BATTER_HAND_fallback100,v2_strength,2022,0.5289204435249241,0.24916360794632167,0.24887930201801936,0.0002843059283023086,114.10411441929264,0.5421425758603677,0.6909043140716269,0.5112149052000644,0.00883010699784295
D_PITCHER_BATTER_HAND_fallback100,native,2023,0.49995723449750534,0.24999999817111176,0.25168483066622516,-0.001684832495113392,0.0,0.525790641338506,0.6967009331765941,0.5356042652336837,0.049270443502233384
D_PITCHER_BATTER_HAND_fallback100,platt,2023,0.49995723449750534,0.24999999817111176,0.25075594276090185,-0.0007559445897900863,0.0,0.525790641338506,0.6947146581963364,0.5306192985961508,0.035437244660474904
D_PITCHER_BATTER_HAND_fallback100,v2_strength,2023,0.49995723449750534,0.24999999817111176,0.25033813954064504,-0.0003381413695332791,0.0,0.5260698997462887,0.6938252135977044,0.5271509414404701,0.012152927396720121
D_PITCHER_BATTER_HAND_fallback100,native,2024,0.4861049201797189,0.24980692675678798,0.2512288330782536,-0.0014219063214656325,0.0,0.5226488583701426,0.6957337207571662,0.51901170179638,0.04552767168831762
D_PITCHER_BATTER_HAND_fallback100,platt,2024,0.4861049201797189,0.24980692675678798,0.2495028827796992,0.00030404397708877484,121.71158783951257,0.5226488583701426,0.6921532575161272,0.4932437261178388,0.019167397571932313
D_PITCHER_BATTER_HAND_fallback100,v2_strength,2024,0.4861049201797189,0.24980692675678798,0.2495577653760033,0.0002491613807846793,99.74158203677948,0.5226548906516997,0.6922621874910142,0.4875912462895472,0.007750629922624765
C_PITCHER_GAME_probblend50,native,2022,0.5289204435249241,0.24916360794632167,0.24667314202622337,0.0024904659200983004,999.5303650583,0.5536939505698224,0.686399160353316,0.5345057873734003,0.04922464801078679
C_PITCHER_GAME_probblend50,platt,2022,0.5289204435249241,0.24916360794632167,0.2469615433721551,0.002202064574166579,883.7825845903542,0.5536939505698224,0.6870058843198333,0.5351912296216622,0.03338418428382333
C_PITCHER_GAME_probblend50,v2_strength,2022,0.5289204435249241,0.24916360794632167,0.24854300612134708,0.000620601824974587,249.07402412806843,0.5533957929463296,0.690230749324087,0.5109509226948479,0.011338157375390784
C_PITCHER_GAME_probblend50,native,2023,0.49995723449750534,0.24999999817111176,0.2521633642376237,-0.0021633660665119347,0.0,0.5213104376115446,0.697730569700213,0.5328009126018552,0.05102950931752372
C_PITCHER_GAME_probblend50,platt,2023,0.49995723449750534,0.24999999817111176,0.2517035147448461,-0.001703516573734326,0.0,0.5213104376115446,0.6967328199505124,0.5302899493028956,0.0465000497144746
C_PITCHER_GAME_probblend50,v2_strength,2023,0.49995723449750534,0.24999999817111176,0.25040211248972094,-0.0004021143186091758,0.0,0.5211929843366795,0.6939541090805373,0.5267440190311099,0.013632149853639046
C_PITCHER_GAME_probblend50,native,2024,0.4861049201797189,0.24980692675678798,0.25127517820510903,-0.0014682514483210507,0.0,0.5191686332437119,0.6958202630362101,0.5150227892448824,0.0442692255206414
C_PITCHER_GAME_probblend50,platt,2024,0.4861049201797189,0.24980692675678798,0.24967404041949698,0.0001328863372909994,53.19561751799523,0.5191686332437119,0.6924953378348344,0.4951154961182912,0.012582924121558503
C_PITCHER_GAME_probblend50,v2_strength,2024,0.4861049201797189,0.24980692675678798,0.24967605236924006,0.00013087438754791347,52.39021561453048,0.5191677287985745,0.6924990175417232,0.4877154938211597,0.0053639703541096566
C_PITCHER_GAME_logitblend50,native,2022,0.5289204435249241,0.24916360794632167,0.24667500570212383,0.002488602244197835,998.7823923042424,0.5536946744526791,0.6864034433354538,0.5345480097931955,0.04934002071384886
C_PITCHER_GAME_logitblend50,platt,2022,0.5289204435249241,0.24916360794632167,0.24696035687154458,0.0022032510747770906,884.2587779720005,0.5536946744526791,0.6870032709629446,0.5352212925632824,0.03346881416633429
C_PITCHER_GAME_logitblend50,v2_strength,2022,0.5289204435249241,0.24916360794632167,0.24854298991665597,0.0006206180296657038,249.08052776286897,0.5533965862619118,0.6902307168524295,0.5109417205828344,0.011341789798606927
C_PITCHER_GAME_logitblend50,native,2023,0.49995723449750534,0.24999999817111176,0.2521678549384493,-0.0021678567673375226,0.0,0.5213074212150111,0.6977404418801408,0.5328176576923296,0.051061087273368784
C_PITCHER_GAME_logitblend50,platt,2023,0.49995723449750534,0.24999999817111176,0.25170731747848907,-0.001707319307377303,0.0,0.5213074212150111,0.6967410505384456,0.530305333416906,0.046529229717583824
C_PITCHER_GAME_logitblend50,v2_strength,2023,0.49995723449750534,0.24999999817111176,0.25040202164143,-0.00040202347031823016,0.0,0.521188980290743,0.6939539275031512,0.5267410549704344,0.01363329471274831
