candidate_name,valid_year,bootstrap_type,mean_delta_brier_v2_minus_candidate,median_delta_brier,p05_delta_brier,p95_delta_brier,p_candidate_beats_v2
C_PITCHER_GAME_probblend100,2022,pitcher_cluster,0.00039248731454298303,0.0003850950146579323,0.00027286208841812473,0.0005246965578050944,1.0
C_PITCHER_GAME_probblend100,2023,pitcher_cluster,0.00017638162758777727,0.00017307821025839006,0.00010262894727491946,0.00025775182077863724,1.0
C_PITCHER_GAME_probblend100,2024,pitcher_cluster,0.0001008300380883468,9.782289813569464e-05,5.8117675065113604e-05,0.00015479354615312063,1.0
C_PITCHER_GAME_logitblend100,2022,pitcher_cluster,0.0003850875336913327,0.0003835372560038826,0.00028824509351427636,0.0004963545541042989,1.0
C_PITCHER_GAME_logitblend100,2023,pitcher_cluster,0.00017396112782637737,0.00016804244212201681,7.854801170551012e-05,0.0002633828176612953,1.0
C_PITCHER_GAME_logitblend100,2024,pitcher_cluster,9.711678770609551e-05,9.585144479481452e-05,5.317079537915492e-05,0.0001562217927966696,1.0
C_PITCHER_GAME_logitblend300,2022,pitcher_cluster,0.0003536328067929069,0.0003524415165389404,0.00025033367856624355,0.00047164902831278575,1.0
C_PITCHER_GAME_logitblend300,2023,pitcher_cluster,0.0001728856980100222,0.00016958538791900148,9.355263558475029e-05,0.0002582037846320227,1.0
C_PITCHER_GAME_logitblend300,2024,pitcher_cluster,9.524167391538149e-05,9.305384962841152e-05,5.323701009177931e-05,0.0001519620304076309,1.0
