candidate_name,calibration_mode,mean_auc,mean_brier,worst_skill_margin,positive_fold_count,auc_2022,pseudo_2022,skill_2022,delta_auc_2022_vs_v2,delta_skill_2022_vs_v2,auc_2023,pseudo_2023,skill_2023,delta_auc_2023_vs_v2,delta_skill_2023_vs_v2,auc_2024,pseudo_2024,skill_2024,delta_auc_2024_vs_v2,delta_skill_2024_vs_v2,delta_mean_auc_vs_v2
C_PITCHER_GAME_logitblend300,v2_strength,0.5314112391967264,0.24955661639283777,-0.00040205925819322696,2,0.5527588188585926,229.80845516519094,0.0005725990382552948,0.020480081853774257,0.0003495485912105578,0.5214356287838946,0.0,-0.00040205925819322696,0.006065144731147498,0.00016597092169096106,0.5200392699476919,52.09780102403278,0.0001301439156460027,0.009351576274796436,9.721493496764322e-05,0.011965600953239397
C_PITCHER_GAME_probblend300,v2_strength,0.5314110287919457,0.24955667806356585,-0.000402232449814105,2,0.552751804121772,229.72616852547552,0.0005723940098949221,0.020473067116953736,0.0003493435628501851,0.5214387493897323,0.0,-0.000402232449814105,0.006068265336985235,0.00016579773007008303,0.5200425328643328,52.17514387416584,0.0001303371234429862,0.009354839191437314,9.740814276462673e-05,0.011965390548458688
C_PITCHER_GAME_probblend50,platt,0.5313910071416929,0.24944636617883273,-0.001703516573734326,2,0.5536939505698224,883.7825845903542,0.002202064574166579,0.021415213565004088,0.001979014127121842,0.5213104376115446,0.0,-0.001703516573734326,0.005939953558797506,-0.001135486393850138,0.5191686332437119,53.19561751799523,0.0001328863372909994,0.008480939570816415,9.995735661263994e-05,0.011945368898205855
C_PITCHER_GAME_probblend50,native,0.5313910071416929,0.25003722815631874,-0.0021633660665119347,1,0.5536939505698224,999.5303650583,0.0024904659200983004,0.021415213565004088,0.0022674154730535634,0.5213104376115446,0.0,-0.0021633660665119347,0.005939953558797506,-0.0015953358866277467,0.5191686332437119,0.0,-0.0014682514483210507,0.008480939570816415,-0.0015011804289994102,0.011945368898205855
C_PITCHER_GAME_logitblend50,platt,0.5313883354757402,0.24944758704491754,-0.001707319307377303,2,0.5536946744526791,884.2587779720005,0.0022032510747770906,0.021415937447860744,0.0019802006277323536,0.5213074212150111,0.0,-0.001707319307377303,0.0059369371622639555,-0.001139289127493115,0.5191629107595302,52.77674793915342,0.00013183997206897557,0.00847521708663479,9.89109913906161e-05,0.011942697232253163
C_PITCHER_GAME_logitblend50,native,0.5313883354757402,0.2500426474019622,-0.0021678567673375226,1,0.5536946744526791,998.7823923042424,0.002488602244197835,0.021415937447860744,0.002265551797153098,0.5213074212150111,0.0,-0.0021678567673375226,0.0059369371622639555,-0.0015998265874533346,0.5191629107595302,0.0,-0.0014781548085255058,0.00847521708663479,-0.0015110837892038653,0.011942697232253163
C_PITCHER_GAME_probblend50,v2_strength,0.5312521686938612,0.24954039032676936,-0.0004021143186091758,2,0.5533957929463296,249.07402412806843,0.000620601824974587,0.021117055941511254,0.00039755137792985007,0.5211929843366795,0.0,-0.0004021143186091758,0.005822500283932386,0.00016591586127501223,0.5191677287985745,52.39021561453048,0.00013087438754791347,0.008480035125679075,9.7945406869554e-05,0.011806530450374164
C_PITCHER_GAME_logitblend50,v2_strength,0.5312491882149398,0.2495403672081392,-0.00040202347031823016,2,0.5533965862619118,249.08052776286897,0.0006206180296657038,0.02111784925709348,0.0003975675826209668,0.521188980290743,0.0,-0.00040202347031823016,0.005818496237995907,0.00016600670956595787,0.5191619980921645,52.375125123615526,0.0001308366904563263,0.008474304419268996,9.790770977796681e-05,0.011803549971452831
D_PITCHER_BATTER_HAND_probblend300,v2_strength,0.5308709102485062,0.2496037847781926,-0.0003473039269679401,2,0.5428762890016672,105.51012540736954,0.00026289283521369056,0.010597551996848864,3.984238816895358e-05,0.526299042569318,0.0,-0.0003473039269679401,0.01092855851657093,0.00022072625291624792,0.5234373991745334,97.51115974257912,0.00024358963139783918,0.012749705501637898,0.0002106606507194797,0.011425272005019194
D_PITCHER_BATTER_HAND_logitblend300,v2_strength,0.5308674991553411,0.24960349447256389,-0.00034700182657124157,2,0.5428794465359601,105.6950301282545,0.00026335355048751063,0.010600709531141783,4.030310344277366e-05,0.5262967834071547,0.0,-0.00034700182657124157,0.010926299354407587,0.00022102835331294646,0.5234262675229086,97.55443364898231,0.00024369773261351257,0.01273857385001309,0.0002107687519351531,0.011421860911854154
D_PITCHER_BATTER_HAND_probblend300,platt,0.5307956391931679,0.2493601767470396,-0.0006315437170622273,2,0.5428737667489614,457.67941732529283,0.0011403705490354021,0.010595029744143059,0.0009173201019906652,0.5260763805630562,0.0,-0.0006315437170622273,0.010705896510309065,-6.351353717803931e-05,0.523436770267486,152.58816321792938,0.0003811758011293409,0.01274907659459057,0.00034824682045098143,0.01135000094968086
D_PITCHER_BATTER_HAND_probblend300,native,0.5307956391931679,0.24986588093227882,-0.0014326667413312733,1,0.5428737667489614,640.2465564173272,0.0015952614197214943,0.010595029744143059,0.0013722109726767573,0.5260763805630562,0.0,-0.0014326667413312733,0.010705896510309065,-0.0008646365614470852,0.523436770267486,0.0,-0.0007897046010053865,0.01274907659459057,-0.000822633581683746,0.01135000094968086
D_PITCHER_BATTER_HAND_logitblend300,platt,0.5307893451606559,0.24936176994636639,-0.0006390853765095017,2,0.5428770835951524,459.5830686120328,0.00114511375526416,0.010598346590334096,0.000922063308219423,0.5260652389594496,0.0,-0.0006390853765095017,0.010694754906702464,-7.105519662531368e-05,0.5234257129273658,151.79509283056748,0.00037919465636765404,0.012738019254470379,0.00034626567568929456,0.011343706917168905
D_PITCHER_BATTER_HAND_logitblend300,native,0.5307893451606559,0.24987578062676985,-0.0014463997467456802,1,0.5428770835951524,640.0336204348491,0.0015947308607449362,0.010598346590334096,0.0013716804137001992,0.5260652389594496,0.0,-0.0014463997467456802,0.010694754906702464,-0.0008783695668614921,0.5234257129273658,0.0,-0.0008051401200873942,0.012738019254470379,-0.0008380691007657537,0.011343706917168905
D_PITCHER_BATTER_HAND_probblend100,v2_strength,0.5305189996462191,0.24959585365378076,-0.0003443801864214946,2,0.5426297663892787,112.31781175169729,0.00027985511212688663,0.01035102938446042,5.680466508214965e-05,0.5261008184245343,0.0,-0.0003443801864214946,0.010730334371787165,0.00022364999346269343,0.5228264141248444,99.07531003523219,0.0002474969871737731,0.01213872045194897,0.00021456800649541363,0.011073361402732074
D_PITCHER_BATTER_HAND_logitblend100,v2_strength,0.5305135297439191,0.24959583575704838,-0.0003441487521576858,2,0.5426257679948614,112.24431492875546,0.0002796719847911189,0.010347030990043082,5.66215377463819e-05,0.5260959148476005,0.0,-0.0003441487521576858,0.010725430794853441,0.0002238814277265022,0.5228189063892952,99.07746500713407,0.0002475023704428536,0.01213121271639972,0.00021457338976449414,0.011067891500432081
