candidate_name,calibration_mode,mean_auc,mean_brier,worst_skill_margin,positive_fold_count,auc_2022,pseudo_2022,skill_2022,delta_auc_2022_vs_v2,delta_skill_2022_vs_v2,auc_2023,pseudo_2023,skill_2023,delta_auc_2023_vs_v2,delta_skill_2023_vs_v2,auc_2024,pseudo_2024,skill_2024,delta_auc_2024_vs_v2,delta_skill_2024_vs_v2,delta_mean_auc_vs_v2,alpha_pitcher,alpha_context,context
V2_BASELINE,v2_strength,0.519445638243487,0.24976086120879418,-0.000568030179884188,2,0.5322787370048183,89.51967299044315,0.00022305044704473698,0.0,0.0,0.5153704840527471,0.0,-0.000568030179884188,0.0,0.0,0.5106876936728955,13.181772461585556,3.2928980678359476e-05,0.0,0.0,0.0,200,300,C_PITCHER_GAME
C_PITCHER_GAME_ap200_ac600,platt,0.5297297830772422,0.24949026330471558,-0.0016019072562399594,2,0.5484030861175542,775.6051272076193,0.0019325257183671618,0.01612434911273586,0.0017094752713224248,0.5222928049861568,0.0,-0.0016019072562399594,0.00692232093340972,-0.0010338770763557714,0.5184934581280156,67.70208502352565,0.00016912449794753703,0.007805764455120157,0.00013619551726917756,0.010284144833755171,200,600,C_PITCHER_GAME
C_PITCHER_GAME_ap200_ac600,native,0.5297297830772422,0.24995793758860763,-0.001726062743777207,1,0.5484030861175542,856.6892387314732,0.0021345578161112155,0.01612434911273586,0.0019115073690664786,0.5222928049861568,0.0,-0.001726062743777207,0.00692232093340972,-0.001158032563893019,0.5184934581280156,0.0,-0.0013117749639355025,0.007805764455120157,-0.001344703944613862,0.010284144833755171,200,600,C_PITCHER_GAME
C_PITCHER_GAME_ap200_ac600,v2_strength,0.5296538226572522,0.24955871422484602,-0.0003645478254268586,2,0.5481128606996483,203.42050333400763,0.000506849865409581,0.01583412369482995,0.000283799418364844,0.5223594340463653,0.0,-0.0003645478254268586,0.00698894999361821,0.00020348235445732943,0.5184891732257433,60.88228283944015,0.00015208815970058076,0.007801479552847823,0.00011915917902222128,0.010208184413765253,200,600,C_PITCHER_GAME
V2_BASELINE,platt,0.5195480238223708,0.25030065146905367,-0.002676385892077665,1,0.5324856858143385,382.0230329244163,0.00095186237202044,0.00020694880952021322,0.000728811924975703,0.5154708686332126,0.0,-0.002676385892077665,0.00010038458046546239,-0.002108355712193477,0.5106875170195614,0.0,-0.0002068980128824005,-1.7665333407190786e-07,-0.00023982699356075998,0.00010238557888375688,200,600,C_PITCHER_GAME
V2_BASELINE,v2_strength,0.519445638243487,0.24976086120879418,-0.000568030179884188,2,0.5322787370048183,89.51967299044315,0.00022305044704473698,0.0,0.0,0.5153704840527471,0.0,-0.000568030179884188,0.0,0.0,0.5106876936728955,13.181772461585556,3.2928980678359476e-05,0.0,0.0,0.0,200,600,C_PITCHER_GAME
D_PITCHER_BATTER_HAND_ap50_ac150,v2_strength,0.5286403592557036,0.2496183812172614,-0.00035168965758983206,2,0.5387856762270455,101.1070359397649,0.00025192193863510237,0.006506939222227226,2.8871491590365395e-05,0.5262807785368038,0.0,-0.00035168965758983206,0.01091029448405667,0.00021634052229435596,0.5208546230032617,86.12929360501312,0.00021515694139201402,0.010166929330366226,0.00018222796071365455,0.009194721012216633,50,150,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap50_ac150,platt,0.528554577495285,0.2494221038169279,-0.0006315504366445068,2,0.5387314155513986,448.5992929000069,0.0011177461834113445,0.0064526785465802705,0.0008946957363666075,0.5260814983314154,0.0,-0.0006315504366445068,0.010711014278668274,-6.35202567603188e-05,0.5208508186030409,87.27767460313004,0.0002180256766708688,0.010163124930145484,0.00018509669599250933,0.00910893925179801,50,150,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap50_ac150,native,0.528554577495285,0.2505754662844604,-0.001830085410179344,1,0.5387314155513986,356.97550441004023,0.0008894530462726369,0.0064526785465802705,0.0006664025992278999,0.5260814983314154,0.0,-0.0018152336152530701,0.010711014278668274,-0.0012472034353688821,0.5208508186030409,0.0,-0.001830085410179344,0.010163124930145484,-0.0018630143908577035,0.00910893925179801,50,150,D_PITCHER_BATTER_HAND
V2_BASELINE,platt,0.5195480238223708,0.25030065146905367,-0.002676385892077665,1,0.5324856858143385,382.0230329244163,0.00095186237202044,0.00020694880952021322,0.000728811924975703,0.5154708686332126,0.0,-0.002676385892077665,0.00010038458046546239,-0.002108355712193477,0.5106875170195614,0.0,-0.0002068980128824005,-1.7665333407190786e-07,-0.00023982699356075998,0.00010238557888375688,50,150,D_PITCHER_BATTER_HAND
V2_BASELINE,v2_strength,0.519445638243487,0.24976086120879418,-0.000568030179884188,2,0.5322787370048183,89.51967299044315,0.00022305044704473698,0.0,0.0,0.5153704840527471,0.0,-0.000568030179884188,0.0,0.0,0.5106876936728955,13.181772461585556,3.2928980678359476e-05,0.0,0.0,0.0,50,150,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap50_ac300,v2_strength,0.5286928145430309,0.24961446312458027,-0.0003446130641455436,2,0.5388611047420702,103.27613799410474,0.0002573265515737333,0.0065823677372518485,3.427610452899632e-05,0.5263756113591275,0.0,-0.0003446130641455436,0.011005127306380369,0.00022341711573864442,0.5208417275278949,85.83829753492844,0.00021443001305235243,0.010154033854999467,0.00018150103237399295,0.009247176299543858,50,300,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap50_ac300,platt,0.5285647106348622,0.2494253625247047,-0.0006551941269189177,2,0.5388421662207278,453.63128475683095,0.0011302840758733723,0.0065634292159094665,0.0009072336288286353,0.5260136524675018,0.0,-0.0006551941269189177,0.010643168414754656,-8.716394703472963e-05,0.5208383132163569,87.80995547269103,0.00021935535115283344,0.010150619543461414,0.00018642637047447397,0.009119072391375216,50,300,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap50_ac300,native,0.5285647106348622,0.250493381342696,-0.0017481772670125129,1,0.5388421662207278,393.5645217100256,0.0009806195618893843,0.0065634292159094665,0.0007575691148446473,0.5260136524675018,0.0,-0.0017420534487435912,0.010643168414754656,-0.0011740232688594032,0.5208383132163569,0.0,-0.0017481772670125129,0.010150619543461414,-0.0017811062476908723,0.009119072391375216,50,300,D_PITCHER_BATTER_HAND
V2_BASELINE,platt,0.5195480238223708,0.25030065146905367,-0.002676385892077665,1,0.5324856858143385,382.0230329244163,0.00095186237202044,0.00020694880952021322,0.000728811924975703,0.5154708686332126,0.0,-0.002676385892077665,0.00010038458046546239,-0.002108355712193477,0.5106875170195614,0.0,-0.0002068980128824005,-1.7665333407190786e-07,-0.00023982699356075998,0.00010238557888375688,50,300,D_PITCHER_BATTER_HAND
