feature,importance,alpha,feature_set,valid_year
num_runners_on,0.2000544854509003,20,batter_env,2022
home_win_expectancy,0.04937761859614946,20,batter_env,2022
away_win_expectancy,0.15843189860481116,20,batter_env,2022
li,0.18082085024992584,20,batter_env,2022
pitcher_hand,0.0,20,batter_env,2022
batter_hand,0.039396911690634084,20,batter_env,2022
pitcher_team_id,0.10279772290187285,20,batter_env,2022
batter_team_id,0.19429482843760998,20,batter_env,2022
asof_pitcher_n,0.8655645650532332,20,batter_env,2022
asof_pitcher_success_rate,0.40951363932202234,20,batter_env,2022
asof_pitcher_reverse_rate,0.6161989966890449,20,batter_env,2022
asof_pitcher_middle_rate,0.4318114951829566,20,batter_env,2022
asof_pitcher_ball_rate,0.1853936925919976,20,batter_env,2022
asof_pitcher_strike_rate,0.12832202056630007,20,batter_env,2022
asof_pitcher_prev1_game_success_rate,0.22267059552633298,20,batter_env,2022
asof_pitcher_prev3_game_success_rate,0.21682206541006827,20,batter_env,2022
asof_pitcher_prev5_game_success_rate,0.1226340347731391,20,batter_env,2022
asof_pitcher_prev1_game_middle_rate,0.073209149427104,20,batter_env,2022
asof_pitcher_prev3_game_middle_rate,0.234674110714939,20,batter_env,2022
asof_pitcher_prev5_game_middle_rate,0.22687218673960766,20,batter_env,2022
asof_batter_n,0.24398133967227423,20,batter_env,2022
asof_batter_success_rate,0.2960463860134871,20,batter_env,2022
asof_batter_middle_rate,0.16505696569870912,20,batter_env,2022
asof_pitcher_pitchmix_n,0.25498978711537246,20,batter_env,2022
asof_pitcher_fastball_rate,0.1816811002469078,20,batter_env,2022
asof_pitcher_breaking_rate,0.11166782993609628,20,batter_env,2022
asof_pitcher_offspeed_rate,0.07576557390529935,20,batter_env,2022
hs_batter_logit_rel,0.21298117550671877,20,batter_env,2022
hs_batter_n,0.24123249416758652,20,batter_env,2022
hs_batter_rate,0.18721880159162033,20,batter_env,2022
hs_batter_rel,0.4139791184935335,20,batter_env,2022
hs_pitcher_logit_rel,1.0028473206605426,20,batter_env,2022
hs_pitcher_n,0.965059909319372,20,batter_env,2022
hs_pitcher_rate,0.6480626140459451,20,batter_env,2022
hs_pitcher_rel,0.6375852694216027,20,batter_env,2022
top_bottom_code,0.022028330419815605,20,batter_env,2022
game_type_code,1.611996388404531,20,batter_env,2022
base_state_code,0.4790449878864991,20,batter_env,2022
pitcher_id_code,0.7112294275670905,20,batter_env,2022
batter_id_code,0.17797090912340474,20,batter_env,2022
count_index,0.308824003797974,20,batter_env,2022
two_strike,0.0,20,batter_env,2022
three_ball,0.2304749382633458,20,batter_env,2022
full_count,0.0,20,batter_env,2022
pitcher_count,0.0,20,batter_env,2022
hitter_count,0.09058295859274965,20,batter_env,2022
even_count,0.029928066117109804,20,batter_env,2022
runner_on,0.0,20,batter_env,2022
scoring_position,1.1937550782729223,20,batter_env,2022
abs_score_diff_pitcher_team,0.293194135785781,20,batter_env,2022
pitcher_team_leading,0.0,20,batter_env,2022
pitcher_team_trailing,0.0404017703836783,20,batter_env,2022
late_inning,0.021939115719161652,20,batter_env,2022
te_pitcher_id,4.075829131631541,20,batter_env,2022
