alpha,feature_set,mean_brier,std_brier,worst_brier,folds_improved,mean_improvement,mean_auc,mean_logloss,mean_pred_std,mean_train_seconds
20,batter_env,0.2496390199140434,0.0007357341306502033,0.25018268034227237,2,2.4270416429300612e-05,0.5203791024637537,0.692425192529305,0.00837999183298088,13.613688786824545
20,pitcher_batter_hand,0.24965825217374127,0.0006919373734579127,0.25017093601150475,2,5.038156731418386e-06,0.5198261425293086,0.6924637333566944,0.008098682379854066,13.755387465159098
20,baseline,0.24966329033047266,0.0006726763527679647,0.25015880346033137,0,0.0,0.5195480238223708,0.6924738699684525,0.008082855367933137,12.277738889058432
20,pitcher_rel,0.24966574359987595,0.0006529077892394776,0.2501442329179854,2,-2.4532694032815736e-06,0.5193607428050252,0.6924787910535454,0.00804564907247195,13.208695014317831
20,pitcher_abs,0.24966858721939833,0.000673148519403752,0.2501715418123137,1,-5.296888925652536e-06,0.5191706320041631,0.6924844981809418,0.008088816102531144,13.036808967590332
20,pitcher_count,0.24972864956140062,0.0007024776378890756,0.250294879301813,0,-6.535923092793976e-05,0.5136298179073108,0.6926048135155437,0.00994240710803506,13.663027127583822
20,combo_with_pitcher_batter,0.24974211084334585,0.0006759948516112817,0.2502906011161589,0,-7.882051287317708e-05,0.5129739970449679,0.6926317508537148,0.009776354392187468,14.080657720565796
20,combo_core,0.24974807291098153,0.00066705564958753,0.25029314546494125,0,-8.478258050883165e-05,0.5127278862831544,0.6926437193584681,0.009667343239241484,14.82129200299581
