valid_year,auc,brier,constant_brier,skill_margin,pseudo_score,pred_mean,pred_std
2022,0.5533443708535123,0.24855646700710068,0.24916360794632167,0.0006071409392209848,243.67159563357407,0.511028890847532,0.011108004378581964
2023,0.5214191873027691,0.2503984320102947,0.24999999817111176,-0.00039843383918294895,0.0,0.5267332528168323,0.013580881526527982
2024,0.5194760101382659,0.24967497023919796,0.24980692675678798,0.00013195651759001503,52.82340217831025,0.48772689864715296,0.005218431175325186
