feature,importance,feature_set,valid_year
te_pitcher_team_id_delta,0.0739550606604171,pitcher_asof_momentum,2023
te_batter_team_id,1.6012860261651891,pitcher_asof_momentum,2023
te_batter_team_id_delta,1.0128094712980251,pitcher_asof_momentum,2023
te_game_type,1.6790712736598823,pitcher_asof_momentum,2023
te_game_type_delta,0.376999212733357,pitcher_asof_momentum,2023
te_season,2.4367572315437807,pitcher_asof_momentum,2023
te_season_delta,1.4529485967136455,pitcher_asof_momentum,2023
te_pitcher_id__balls_before__strikes_before,9.608445172103204,pitcher_asof_momentum,2023
te_pitcher_id__balls_before__strikes_before_delta,12.36828424501616,pitcher_asof_momentum,2023
te_pitcher_id__batter_hand,1.8120795050182148,pitcher_asof_momentum,2023
te_pitcher_id__batter_hand_delta,1.5973988898749647,pitcher_asof_momentum,2023
te_pitcher_id__base_state,4.847073335586264,pitcher_asof_momentum,2023
te_pitcher_id__base_state_delta,5.351657413584018,pitcher_asof_momentum,2023
te_pitcher_id__game_type,5.691622462058853,pitcher_asof_momentum,2023
te_pitcher_id__game_type_delta,7.128089597580475,pitcher_asof_momentum,2023
te_batter_id__pitcher_hand,3.2959389542282693,pitcher_asof_momentum,2023
te_batter_id__pitcher_hand_delta,4.627889308259235,pitcher_asof_momentum,2023
te_balls_before__strikes_before,0.3503467699873283,pitcher_asof_momentum,2023
te_balls_before__strikes_before_delta,0.1489911795072017,pitcher_asof_momentum,2023
te_balls_before__strikes_before__game_type,2.6186614194268363,pitcher_asof_momentum,2023
te_balls_before__strikes_before__game_type_delta,1.629649365648994,pitcher_asof_momentum,2023
te_pitcher_hand__batter_hand,0.3433732894906461,pitcher_asof_momentum,2023
te_pitcher_hand__batter_hand_delta,0.0380084370922202,pitcher_asof_momentum,2023
te_base_state__outs_before,0.2365398560957668,pitcher_asof_momentum,2023
te_base_state__outs_before_delta,0.2149642939449572,pitcher_asof_momentum,2023
asof_pitcher_success_minus_global,0.19002967136234,pitcher_asof_momentum,2023
asof_batter_success_minus_global,0.6058801498438567,pitcher_asof_momentum,2023
pitcher_success_x_two_strike,0.1851046387008135,pitcher_asof_momentum,2023
pitcher_success_x_runner_on,0.0318656294929146,pitcher_asof_momentum,2023
pitcher_fastball_x_hitter_count,0.1509115451304772,pitcher_asof_momentum,2023
season,3.177874643963785,pitcher_asof_momentum,2024
game_month,1.6386617810548016,pitcher_asof_momentum,2024
game_dayofweek,0.0536460196173704,pitcher_asof_momentum,2024
inning,0.0988364679091428,pitcher_asof_momentum,2024
balls_before,0.4259578601341225,pitcher_asof_momentum,2024
strikes_before,0.0201150697029672,pitcher_asof_momentum,2024
outs_before,0.0286527661645457,pitcher_asof_momentum,2024
run_top_before,0.1419868744495316,pitcher_asof_momentum,2024
run_bot_before,0.0099093385714307,pitcher_asof_momentum,2024
run_total_before,0.1423607742172671,pitcher_asof_momentum,2024
score_diff_home,0.0,pitcher_asof_momentum,2024
score_diff_pitcher_team,0.0835758341794131,pitcher_asof_momentum,2024
runner_on_1b,0.0,pitcher_asof_momentum,2024
runner_on_2b,0.0,pitcher_asof_momentum,2024
runner_on_3b,0.7488626147749933,pitcher_asof_momentum,2024
num_runners_on,0.0393965093949024,pitcher_asof_momentum,2024
home_win_expectancy,0.0649546574272712,pitcher_asof_momentum,2024
away_win_expectancy,0.0543846142229086,pitcher_asof_momentum,2024
li,0.3355241945115901,pitcher_asof_momentum,2024
pitcher_hand,0.0338257648429787,pitcher_asof_momentum,2024
batter_hand,0.0705793588789239,pitcher_asof_momentum,2024
pitcher_team_id,0.2334803014034338,pitcher_asof_momentum,2024
batter_team_id,0.0851261663788408,pitcher_asof_momentum,2024
asof_pitcher_n,0.6626612548964083,pitcher_asof_momentum,2024
asof_pitcher_success_rate,0.4692672246309525,pitcher_asof_momentum,2024
asof_pitcher_reverse_rate,0.2149378935127957,pitcher_asof_momentum,2024
asof_pitcher_middle_rate,0.2394750695893497,pitcher_asof_momentum,2024
asof_pitcher_ball_rate,0.1431780519305447,pitcher_asof_momentum,2024
asof_pitcher_strike_rate,0.3153204716682363,pitcher_asof_momentum,2024
asof_pitcher_prev1_game_success_rate,0.2514417533042812,pitcher_asof_momentum,2024
asof_pitcher_prev3_game_success_rate,0.2063344989752865,pitcher_asof_momentum,2024
asof_pitcher_prev5_game_success_rate,0.0923819408604697,pitcher_asof_momentum,2024
asof_pitcher_prev1_game_middle_rate,0.083560650095888,pitcher_asof_momentum,2024
asof_pitcher_prev3_game_middle_rate,0.0662747388768676,pitcher_asof_momentum,2024
asof_pitcher_prev5_game_middle_rate,0.1163802052418311,pitcher_asof_momentum,2024
asof_batter_n,0.0994806958731372,pitcher_asof_momentum,2024
asof_batter_success_rate,0.1744801068670853,pitcher_asof_momentum,2024
asof_batter_middle_rate,0.0590454371073326,pitcher_asof_momentum,2024
asof_pitcher_pitchmix_n,0.7558434554017059,pitcher_asof_momentum,2024
asof_pitcher_fastball_rate,0.2619110026494261,pitcher_asof_momentum,2024
asof_pitcher_breaking_rate,0.0355491135297934,pitcher_asof_momentum,2024
asof_pitcher_offspeed_rate,0.1398445499833142,pitcher_asof_momentum,2024
rf_pitcher_success_minus_prev5,0.3218121477548231,pitcher_asof_momentum,2024
rf_prev1_minus_prev3_success,0.2496869503803974,pitcher_asof_momentum,2024
rf_prev1_minus_prev5_middle,0.1810085399730547,pitcher_asof_momentum,2024
rf_prev1_minus_prev5_success,0.3108021360337547,pitcher_asof_momentum,2024
rf_prev3_minus_prev5_middle,0.0682893704119453,pitcher_asof_momentum,2024
rf_prev3_minus_prev5_success,0.1985833085295057,pitcher_asof_momentum,2024
top_bottom_code,0.0164035117822034,pitcher_asof_momentum,2024
game_type_code,6.673536023467623,pitcher_asof_momentum,2024
base_state_code,0.5761964494264021,pitcher_asof_momentum,2024
pitcher_id_code,0.3738464212983791,pitcher_asof_momentum,2024
batter_id_code,0.144001731193221,pitcher_asof_momentum,2024
count_index,0.2595734684203732,pitcher_asof_momentum,2024
two_strike,0.0,pitcher_asof_momentum,2024
three_ball,0.0,pitcher_asof_momentum,2024
full_count,0.0,pitcher_asof_momentum,2024
pitcher_count,0.0,pitcher_asof_momentum,2024
hitter_count,0.0513007706842925,pitcher_asof_momentum,2024
even_count,0.0,pitcher_asof_momentum,2024
runner_on,0.0533924777218026,pitcher_asof_momentum,2024
scoring_position,0.4186841839856276,pitcher_asof_momentum,2024
abs_score_diff_pitcher_team,0.0974062476435037,pitcher_asof_momentum,2024
pitcher_team_leading,0.0,pitcher_asof_momentum,2024
pitcher_team_trailing,0.0,pitcher_asof_momentum,2024
late_inning,0.0619474725148902,pitcher_asof_momentum,2024
te_pitcher_id,6.068638824914595,pitcher_asof_momentum,2024
te_pitcher_id_delta,4.312989057739068,pitcher_asof_momentum,2024
te_batter_id,0.4676146710824092,pitcher_asof_momentum,2024
te_batter_id_delta,0.2826336827249699,pitcher_asof_momentum,2024
te_pitcher_team_id,0.1542576735393835,pitcher_asof_momentum,2024
te_pitcher_team_id_delta,0.0825916295834067,pitcher_asof_momentum,2024
te_batter_team_id,1.2793091196091344,pitcher_asof_momentum,2024
te_batter_team_id_delta,1.7405394380537889,pitcher_asof_momentum,2024
te_game_type,0.5054735311799973,pitcher_asof_momentum,2024
te_game_type_delta,0.5995106683975647,pitcher_asof_momentum,2024
te_season,0.8031610179944613,pitcher_asof_momentum,2024
te_season_delta,1.6678016605429562,pitcher_asof_momentum,2024
te_pitcher_id__balls_before__strikes_before,10.190005531588954,pitcher_asof_momentum,2024
te_pitcher_id__balls_before__strikes_before_delta,9.598055573980696,pitcher_asof_momentum,2024
te_pitcher_id__batter_hand,1.836273255955349,pitcher_asof_momentum,2024
te_pitcher_id__batter_hand_delta,1.2654460283770288,pitcher_asof_momentum,2024
te_pitcher_id__base_state,3.670005285491909,pitcher_asof_momentum,2024
te_pitcher_id__base_state_delta,6.178302417615994,pitcher_asof_momentum,2024
te_pitcher_id__game_type,7.430667187430293,pitcher_asof_momentum,2024
te_pitcher_id__game_type_delta,7.815370432470722,pitcher_asof_momentum,2024
te_batter_id__pitcher_hand,2.202606487628748,pitcher_asof_momentum,2024
te_batter_id__pitcher_hand_delta,4.490242565123108,pitcher_asof_momentum,2024
te_balls_before__strikes_before,0.0276732285666678,pitcher_asof_momentum,2024
te_balls_before__strikes_before_delta,0.1777392930149384,pitcher_asof_momentum,2024
te_balls_before__strikes_before__game_type,0.6746300932341396,pitcher_asof_momentum,2024
te_balls_before__strikes_before__game_type_delta,2.527633211510889,pitcher_asof_momentum,2024
te_pitcher_hand__batter_hand,0.2471878537523197,pitcher_asof_momentum,2024
te_pitcher_hand__batter_hand_delta,0.2402434422975652,pitcher_asof_momentum,2024
te_base_state__outs_before,0.1125222717179549,pitcher_asof_momentum,2024
te_base_state__outs_before_delta,0.1763486718348792,pitcher_asof_momentum,2024
asof_pitcher_success_minus_global,0.3805243044682315,pitcher_asof_momentum,2024
asof_batter_success_minus_global,0.506985504874298,pitcher_asof_momentum,2024
pitcher_success_x_two_strike,0.0589274379191924,pitcher_asof_momentum,2024
pitcher_success_x_runner_on,0.0514938690897033,pitcher_asof_momentum,2024
pitcher_fastball_x_hitter_count,0.2450441386779903,pitcher_asof_momentum,2024
season,1.645638464249276,batter_asof_deltas,2022
game_month,0.9957330606981548,batter_asof_deltas,2022
game_dayofweek,0.0740181209958995,batter_asof_deltas,2022
inning,0.0932794400741834,batter_asof_deltas,2022
balls_before,0.7015425491632796,batter_asof_deltas,2022
strikes_before,0.2977980725174314,batter_asof_deltas,2022
outs_before,0.0,batter_asof_deltas,2022
run_top_before,0.1095660783944152,batter_asof_deltas,2022
run_bot_before,0.0446546035810679,batter_asof_deltas,2022
run_total_before,0.3211677838757745,batter_asof_deltas,2022
score_diff_home,0.072663490659265,batter_asof_deltas,2022
score_diff_pitcher_team,0.2419311365708237,batter_asof_deltas,2022
runner_on_1b,0.0,batter_asof_deltas,2022
runner_on_2b,0.0,batter_asof_deltas,2022
runner_on_3b,0.7603614401264036,batter_asof_deltas,2022
num_runners_on,0.4051603081473942,batter_asof_deltas,2022
home_win_expectancy,0.1428395079644944,batter_asof_deltas,2022
away_win_expectancy,0.1878942379579146,batter_asof_deltas,2022
li,0.3841018038265974,batter_asof_deltas,2022
pitcher_hand,0.0448986088134283,batter_asof_deltas,2022
batter_hand,0.0,batter_asof_deltas,2022
pitcher_team_id,0.1118926440692878,batter_asof_deltas,2022
batter_team_id,0.10430645605176,batter_asof_deltas,2022
asof_pitcher_n,0.7904385369795258,batter_asof_deltas,2022
asof_pitcher_success_rate,0.9966346913924724,batter_asof_deltas,2022
asof_pitcher_reverse_rate,0.7593407303145981,batter_asof_deltas,2022
asof_pitcher_middle_rate,0.4450860928950838,batter_asof_deltas,2022
asof_pitcher_ball_rate,0.0850397154035955,batter_asof_deltas,2022
asof_pitcher_strike_rate,0.1369606469726033,batter_asof_deltas,2022
asof_pitcher_prev1_game_success_rate,0.2069632209264419,batter_asof_deltas,2022
asof_pitcher_prev3_game_success_rate,0.1127194138432388,batter_asof_deltas,2022
asof_pitcher_prev5_game_success_rate,0.2146870185661175,batter_asof_deltas,2022
asof_pitcher_prev1_game_middle_rate,0.1783829692740266,batter_asof_deltas,2022
asof_pitcher_prev3_game_middle_rate,0.2234312438396035,batter_asof_deltas,2022
asof_pitcher_prev5_game_middle_rate,0.1503941787538946,batter_asof_deltas,2022
asof_batter_n,0.2020505977564399,batter_asof_deltas,2022
asof_batter_success_rate,0.3947708700045775,batter_asof_deltas,2022
asof_batter_middle_rate,0.1931547217955738,batter_asof_deltas,2022
asof_pitcher_pitchmix_n,1.0187349906206604,batter_asof_deltas,2022
asof_pitcher_fastball_rate,0.1870004105520471,batter_asof_deltas,2022
asof_pitcher_breaking_rate,0.1036875001564096,batter_asof_deltas,2022
asof_pitcher_offspeed_rate,0.0618031800582283,batter_asof_deltas,2022
rf_batter_middle_minus_pitcher_middle,0.1610709768602124,batter_asof_deltas,2022
rf_batter_n_log1p,0.1326605787444265,batter_asof_deltas,2022
rf_batter_success_minus_pitcher_success,0.1776348517813254,batter_asof_deltas,2022
rf_pitcher_n_log1p,0.5709809146944366,batter_asof_deltas,2022
top_bottom_code,0.0,batter_asof_deltas,2022
game_type_code,0.6919063127002585,batter_asof_deltas,2022
base_state_code,1.1514758724143752,batter_asof_deltas,2022
pitcher_id_code,0.7582978045633064,batter_asof_deltas,2022
batter_id_code,0.306242098554442,batter_asof_deltas,2022
count_index,0.2378276646784282,batter_asof_deltas,2022
two_strike,0.0,batter_asof_deltas,2022
three_ball,0.0618918832633382,batter_asof_deltas,2022
full_count,0.0,batter_asof_deltas,2022
pitcher_count,0.0228845768234652,batter_asof_deltas,2022
hitter_count,0.0856108107857991,batter_asof_deltas,2022
even_count,0.0,batter_asof_deltas,2022
runner_on,0.048116082143622,batter_asof_deltas,2022
scoring_position,0.771661288662965,batter_asof_deltas,2022
abs_score_diff_pitcher_team,0.2428339547830224,batter_asof_deltas,2022
pitcher_team_leading,0.0,batter_asof_deltas,2022
pitcher_team_trailing,0.0,batter_asof_deltas,2022
late_inning,0.0,batter_asof_deltas,2022
te_pitcher_id,4.293178693274218,batter_asof_deltas,2022
te_pitcher_id_delta,3.814786535080791,batter_asof_deltas,2022
te_batter_id,0.5100963462981266,batter_asof_deltas,2022
te_batter_id_delta,1.364456175382038,batter_asof_deltas,2022
te_pitcher_team_id,0.381040238143918,batter_asof_deltas,2022
te_pitcher_team_id_delta,0.2222808131814634,batter_asof_deltas,2022
te_batter_team_id,1.36216932212999,batter_asof_deltas,2022
te_batter_team_id_delta,1.625794598385067,batter_asof_deltas,2022
te_game_type,1.4338148591126207,batter_asof_deltas,2022
te_game_type_delta,0.722890331116185,batter_asof_deltas,2022
te_season,0.4617775272839234,batter_asof_deltas,2022
te_season_delta,0.933561480719782,batter_asof_deltas,2022
te_pitcher_id__balls_before__strikes_before,11.066833833604932,batter_asof_deltas,2022
te_pitcher_id__balls_before__strikes_before_delta,11.45530591013561,batter_asof_deltas,2022
te_pitcher_id__batter_hand,1.6917030521386454,batter_asof_deltas,2022
te_pitcher_id__batter_hand_delta,1.2934488756162394,batter_asof_deltas,2022
te_pitcher_id__base_state,6.3805431300396185,batter_asof_deltas,2022
te_pitcher_id__base_state_delta,6.545539751515396,batter_asof_deltas,2022
te_pitcher_id__game_type,4.873059781927767,batter_asof_deltas,2022
te_pitcher_id__game_type_delta,5.363142466538968,batter_asof_deltas,2022
te_batter_id__pitcher_hand,5.385722052720938,batter_asof_deltas,2022
te_batter_id__pitcher_hand_delta,4.663100671257551,batter_asof_deltas,2022
te_balls_before__strikes_before,0.1991268104693029,batter_asof_deltas,2022
te_balls_before__strikes_before_delta,0.3011237287016915,batter_asof_deltas,2022
te_balls_before__strikes_before__game_type,1.166420621926175,batter_asof_deltas,2022
te_balls_before__strikes_before__game_type_delta,0.7918332701888039,batter_asof_deltas,2022
te_pitcher_hand__batter_hand,0.0838621825584733,batter_asof_deltas,2022
te_pitcher_hand__batter_hand_delta,0.1037101467546945,batter_asof_deltas,2022
te_base_state__outs_before,0.2983606426178766,batter_asof_deltas,2022
te_base_state__outs_before_delta,0.335863455107323,batter_asof_deltas,2022
asof_pitcher_success_minus_global,1.092205289819377,batter_asof_deltas,2022
asof_batter_success_minus_global,0.6298621504657711,batter_asof_deltas,2022
pitcher_success_x_two_strike,0.2035858525233906,batter_asof_deltas,2022
pitcher_success_x_runner_on,0.2279449832798837,batter_asof_deltas,2022
pitcher_fastball_x_hitter_count,0.1000302106879982,batter_asof_deltas,2022
season,1.9081289830724883,batter_asof_deltas,2023
game_month,1.2260584041575198,batter_asof_deltas,2023
game_dayofweek,0.0503707663703597,batter_asof_deltas,2023
inning,0.2242356529681744,batter_asof_deltas,2023
balls_before,0.4044605278218935,batter_asof_deltas,2023
strikes_before,0.1427003241879726,batter_asof_deltas,2023
outs_before,0.0,batter_asof_deltas,2023
run_top_before,0.0800278006317998,batter_asof_deltas,2023
run_bot_before,0.0422946688586211,batter_asof_deltas,2023
run_total_before,0.1777438878180485,batter_asof_deltas,2023
score_diff_home,0.0437257577826671,batter_asof_deltas,2023
score_diff_pitcher_team,0.188678875384392,batter_asof_deltas,2023
runner_on_1b,0.0,batter_asof_deltas,2023
runner_on_2b,0.0,batter_asof_deltas,2023
runner_on_3b,0.6386996335292336,batter_asof_deltas,2023
num_runners_on,0.0711624584088829,batter_asof_deltas,2023
home_win_expectancy,0.0876033523765157,batter_asof_deltas,2023
away_win_expectancy,0.1227282990636938,batter_asof_deltas,2023
li,0.1952130346809284,batter_asof_deltas,2023
pitcher_hand,0.0,batter_asof_deltas,2023
batter_hand,0.0336239905741155,batter_asof_deltas,2023
pitcher_team_id,0.1177964889248074,batter_asof_deltas,2023
batter_team_id,0.0849225103966427,batter_asof_deltas,2023
asof_pitcher_n,0.7834824432358273,batter_asof_deltas,2023
asof_pitcher_success_rate,0.3404587928459374,batter_asof_deltas,2023
asof_pitcher_reverse_rate,0.5425893250527863,batter_asof_deltas,2023
asof_pitcher_middle_rate,0.1746675549418743,batter_asof_deltas,2023
asof_pitcher_ball_rate,0.2417920419538143,batter_asof_deltas,2023
asof_pitcher_strike_rate,0.0566069009518013,batter_asof_deltas,2023
asof_pitcher_prev1_game_success_rate,0.3696219804723266,batter_asof_deltas,2023
asof_pitcher_prev3_game_success_rate,0.3156337379378157,batter_asof_deltas,2023
asof_pitcher_prev5_game_success_rate,0.206415043336,batter_asof_deltas,2023
asof_pitcher_prev1_game_middle_rate,0.0624434779182452,batter_asof_deltas,2023
asof_pitcher_prev3_game_middle_rate,0.1302272514123025,batter_asof_deltas,2023
asof_pitcher_prev5_game_middle_rate,0.1068673502916456,batter_asof_deltas,2023
asof_batter_n,0.1081117255167515,batter_asof_deltas,2023
asof_batter_success_rate,0.2694572027728532,batter_asof_deltas,2023
asof_batter_middle_rate,0.061487869558572,batter_asof_deltas,2023
asof_pitcher_pitchmix_n,0.6119416892213951,batter_asof_deltas,2023
asof_pitcher_fastball_rate,0.150883160097772,batter_asof_deltas,2023
asof_pitcher_breaking_rate,0.0992473440464218,batter_asof_deltas,2023
asof_pitcher_offspeed_rate,0.0696075237445571,batter_asof_deltas,2023
rf_batter_middle_minus_pitcher_middle,0.1148662607949535,batter_asof_deltas,2023
rf_batter_n_log1p,0.1672370060730764,batter_asof_deltas,2023
rf_batter_success_minus_pitcher_success,0.2115295899554868,batter_asof_deltas,2023
rf_pitcher_n_log1p,0.6848909698388287,batter_asof_deltas,2023
top_bottom_code,0.0,batter_asof_deltas,2023
game_type_code,1.491074157979344,batter_asof_deltas,2023
base_state_code,0.9512069951331328,batter_asof_deltas,2023
pitcher_id_code,0.2010916701979695,batter_asof_deltas,2023
batter_id_code,0.1707956506867677,batter_asof_deltas,2023
count_index,0.2957404721443137,batter_asof_deltas,2023
two_strike,0.0,batter_asof_deltas,2023
three_ball,0.0289825403508951,batter_asof_deltas,2023
full_count,0.0,batter_asof_deltas,2023
pitcher_count,0.0133282701319512,batter_asof_deltas,2023
hitter_count,0.083675063013611,batter_asof_deltas,2023
even_count,0.0,batter_asof_deltas,2023
runner_on,0.0271246961422671,batter_asof_deltas,2023
scoring_position,0.5239521654076547,batter_asof_deltas,2023
abs_score_diff_pitcher_team,0.2222630478115636,batter_asof_deltas,2023
pitcher_team_leading,0.0,batter_asof_deltas,2023
pitcher_team_trailing,0.114864628943196,batter_asof_deltas,2023
late_inning,0.0148337240546675,batter_asof_deltas,2023
te_pitcher_id,5.246346886259551,batter_asof_deltas,2023
te_pitcher_id_delta,5.153917431667712,batter_asof_deltas,2023
te_batter_id,0.2852796110056276,batter_asof_deltas,2023
te_batter_id_delta,0.2263402253081377,batter_asof_deltas,2023
te_pitcher_team_id,0.0632246265035681,batter_asof_deltas,2023
te_pitcher_team_id_delta,0.0596100143663092,batter_asof_deltas,2023
te_batter_team_id,1.139924974320342,batter_asof_deltas,2023
te_batter_team_id_delta,1.5755527936900615,batter_asof_deltas,2023
te_game_type,2.8495108790023846,batter_asof_deltas,2023
te_game_type_delta,0.8654471524971935,batter_asof_deltas,2023
te_season,1.8829395949166217,batter_asof_deltas,2023
te_season_delta,1.2267618247707213,batter_asof_deltas,2023
te_pitcher_id__balls_before__strikes_before,9.993476274504172,batter_asof_deltas,2023
te_pitcher_id__balls_before__strikes_before_delta,11.664355671693372,batter_asof_deltas,2023
te_pitcher_id__batter_hand,1.5622421842593412,batter_asof_deltas,2023
te_pitcher_id__batter_hand_delta,1.61403118759972,batter_asof_deltas,2023
te_pitcher_id__base_state,5.182618375202295,batter_asof_deltas,2023
te_pitcher_id__base_state_delta,5.427256374902749,batter_asof_deltas,2023
te_pitcher_id__game_type,7.008717120957442,batter_asof_deltas,2023
te_pitcher_id__game_type_delta,6.490254505806117,batter_asof_deltas,2023
te_batter_id__pitcher_hand,3.8994191617860574,batter_asof_deltas,2023
te_batter_id__pitcher_hand_delta,4.652338465640827,batter_asof_deltas,2023
te_balls_before__strikes_before,0.315354861920835,batter_asof_deltas,2023
te_balls_before__strikes_before_delta,0.2942905053481626,batter_asof_deltas,2023
te_balls_before__strikes_before__game_type,2.269158944991821,batter_asof_deltas,2023
te_balls_before__strikes_before__game_type_delta,1.3164802244875056,batter_asof_deltas,2023
te_pitcher_hand__batter_hand,0.0814362873029549,batter_asof_deltas,2023
te_pitcher_hand__batter_hand_delta,0.1856520243139818,batter_asof_deltas,2023
te_base_state__outs_before,0.3532205910529911,batter_asof_deltas,2023
te_base_state__outs_before_delta,0.1578949290798314,batter_asof_deltas,2023
asof_pitcher_success_minus_global,0.4308574312973093,batter_asof_deltas,2023
asof_batter_success_minus_global,0.1590444039219734,batter_asof_deltas,2023
pitcher_success_x_two_strike,0.087965816045259,batter_asof_deltas,2023
pitcher_success_x_runner_on,0.2519113998244326,batter_asof_deltas,2023
pitcher_fastball_x_hitter_count,0.1679925027755616,batter_asof_deltas,2023
season,3.3166157340987943,batter_asof_deltas,2024
game_month,1.594417482966655,batter_asof_deltas,2024
game_dayofweek,0.0817719140380538,batter_asof_deltas,2024
inning,0.1812022796713826,batter_asof_deltas,2024
balls_before,0.3136419250100524,batter_asof_deltas,2024
strikes_before,0.0219817868340941,batter_asof_deltas,2024
outs_before,0.0486631330209429,batter_asof_deltas,2024
run_top_before,0.0448567979380234,batter_asof_deltas,2024
run_bot_before,0.0143057249799315,batter_asof_deltas,2024
run_total_before,0.1996174818424697,batter_asof_deltas,2024
score_diff_home,0.070605960845141,batter_asof_deltas,2024
score_diff_pitcher_team,0.1868675770172104,batter_asof_deltas,2024
runner_on_1b,0.0,batter_asof_deltas,2024
runner_on_2b,0.0,batter_asof_deltas,2024
runner_on_3b,0.8498353527656328,batter_asof_deltas,2024
num_runners_on,0.0916642381826417,batter_asof_deltas,2024
home_win_expectancy,0.0621979600287404,batter_asof_deltas,2024
away_win_expectancy,0.1241221922938431,batter_asof_deltas,2024
li,0.0939586857835929,batter_asof_deltas,2024
pitcher_hand,0.0175845658103655,batter_asof_deltas,2024
batter_hand,0.0,batter_asof_deltas,2024
pitcher_team_id,0.2381505395450051,batter_asof_deltas,2024
batter_team_id,0.0929966479258567,batter_asof_deltas,2024
asof_pitcher_n,0.4854482881972169,batter_asof_deltas,2024
asof_pitcher_success_rate,0.2910011683665914,batter_asof_deltas,2024
asof_pitcher_reverse_rate,0.2229773006234795,batter_asof_deltas,2024
asof_pitcher_middle_rate,0.2096307827946761,batter_asof_deltas,2024
asof_pitcher_ball_rate,0.1407701764227309,batter_asof_deltas,2024
asof_pitcher_strike_rate,0.1798914992418537,batter_asof_deltas,2024
asof_pitcher_prev1_game_success_rate,0.4643096451417698,batter_asof_deltas,2024
asof_pitcher_prev3_game_success_rate,0.2856241129896097,batter_asof_deltas,2024
asof_pitcher_prev5_game_success_rate,0.0640818889035311,batter_asof_deltas,2024
asof_pitcher_prev1_game_middle_rate,0.071562371466281,batter_asof_deltas,2024
asof_pitcher_prev3_game_middle_rate,0.0843984447310959,batter_asof_deltas,2024
asof_pitcher_prev5_game_middle_rate,0.108638887510416,batter_asof_deltas,2024
asof_batter_n,0.0264439148872345,batter_asof_deltas,2024
asof_batter_success_rate,0.5401938393997873,batter_asof_deltas,2024
asof_batter_middle_rate,0.1713689700026146,batter_asof_deltas,2024
asof_pitcher_pitchmix_n,0.3855702427464963,batter_asof_deltas,2024
asof_pitcher_fastball_rate,0.2735249062460468,batter_asof_deltas,2024
asof_pitcher_breaking_rate,0.0,batter_asof_deltas,2024
asof_pitcher_offspeed_rate,0.1248698446821102,batter_asof_deltas,2024
rf_batter_middle_minus_pitcher_middle,0.1239298924247553,batter_asof_deltas,2024
rf_batter_n_log1p,0.073077813930029,batter_asof_deltas,2024
rf_batter_success_minus_pitcher_success,0.1096761895976925,batter_asof_deltas,2024
rf_pitcher_n_log1p,0.7762913876298201,batter_asof_deltas,2024
top_bottom_code,0.0,batter_asof_deltas,2024
game_type_code,0.6199032582492692,batter_asof_deltas,2024
base_state_code,0.6856889463369518,batter_asof_deltas,2024
pitcher_id_code,0.1098475706620542,batter_asof_deltas,2024
batter_id_code,0.0558993267413221,batter_asof_deltas,2024
count_index,0.3388053232831909,batter_asof_deltas,2024
two_strike,0.0,batter_asof_deltas,2024
three_ball,0.0,batter_asof_deltas,2024
full_count,0.0,batter_asof_deltas,2024
pitcher_count,0.0243728170833893,batter_asof_deltas,2024
hitter_count,0.0483411165203057,batter_asof_deltas,2024
even_count,0.0185484966222935,batter_asof_deltas,2024
runner_on,0.0193394855527972,batter_asof_deltas,2024
scoring_position,0.299258330707306,batter_asof_deltas,2024
abs_score_diff_pitcher_team,0.154218969752527,batter_asof_deltas,2024
pitcher_team_leading,0.0195897789958094,batter_asof_deltas,2024
pitcher_team_trailing,0.0140306049196972,batter_asof_deltas,2024
late_inning,0.0402488906903204,batter_asof_deltas,2024
te_pitcher_id,5.907050437366104,batter_asof_deltas,2024
te_pitcher_id_delta,5.006197438295768,batter_asof_deltas,2024
te_batter_id,0.2947009610781105,batter_asof_deltas,2024
te_batter_id_delta,0.0623384769022963,batter_asof_deltas,2024
te_pitcher_team_id,0.0855969909821667,batter_asof_deltas,2024
te_pitcher_team_id_delta,0.1234394641593554,batter_asof_deltas,2024
te_batter_team_id,1.4097645119293714,batter_asof_deltas,2024
te_batter_team_id_delta,1.659138880238534,batter_asof_deltas,2024
te_game_type,0.2784310950170029,batter_asof_deltas,2024
te_game_type_delta,4.685781338960238,batter_asof_deltas,2024
te_season,0.9847985921682044,batter_asof_deltas,2024
te_season_delta,1.3282679159584505,batter_asof_deltas,2024
te_pitcher_id__balls_before__strikes_before,12.175767220749028,batter_asof_deltas,2024
te_pitcher_id__balls_before__strikes_before_delta,8.015728106911178,batter_asof_deltas,2024
te_pitcher_id__batter_hand,1.2915779876395217,batter_asof_deltas,2024
te_pitcher_id__batter_hand_delta,1.6884049283803,batter_asof_deltas,2024
te_pitcher_id__base_state,5.607184179688538,batter_asof_deltas,2024
te_pitcher_id__base_state_delta,4.372244292166893,batter_asof_deltas,2024
te_pitcher_id__game_type,9.043493666445276,batter_asof_deltas,2024
te_pitcher_id__game_type_delta,6.694689862500263,batter_asof_deltas,2024
te_batter_id__pitcher_hand,4.254646547585782,batter_asof_deltas,2024
te_batter_id__pitcher_hand_delta,2.8919625651431056,batter_asof_deltas,2024
te_balls_before__strikes_before,0.0924481296727764,batter_asof_deltas,2024
te_balls_before__strikes_before_delta,0.3409078777040881,batter_asof_deltas,2024
te_balls_before__strikes_before__game_type,2.640493945673436,batter_asof_deltas,2024
te_balls_before__strikes_before__game_type_delta,1.735021539165795,batter_asof_deltas,2024
te_pitcher_hand__batter_hand,0.3054848754321213,batter_asof_deltas,2024
