candidate_name,valid_year,rank,feature,importance
D_BASELINE_PLUS_MODEL_DEVIATION,2024,16,game_type_code,1.8044080789895947
D_BASELINE_PLUS_MODEL_DEVIATION,2024,17,te_pitcher_id__batter_hand_delta,1.631855335349791
D_BASELINE_PLUS_MODEL_DEVIATION,2024,18,game_month,1.5048542672874503
D_BASELINE_PLUS_MODEL_DEVIATION,2024,19,te_pitcher_id__batter_hand,1.4551472821019102
D_BASELINE_PLUS_MODEL_DEVIATION,2024,20,te_season,1.238944246971068
D_BASELINE_PLUS_MODEL_DEVIATION,2024,21,te_balls_before__strikes_before__game_type,1.1690619534490283
D_BASELINE_PLUS_MODEL_DEVIATION,2024,22,asof_pitcher_pitchmix_n,0.9449354245336411
D_BASELINE_PLUS_MODEL_DEVIATION,2024,23,te_season_delta,0.8108974175919287
D_BASELINE_PLUS_MODEL_DEVIATION,2024,24,te_batter_team_id,0.8051279764376352
D_BASELINE_PLUS_MODEL_DEVIATION,2024,25,runner_on_3b,0.64724319915319
D_BASELINE_PLUS_MODEL_DEVIATION,2024,26,base_state_code,0.6455976925032664
D_BASELINE_PLUS_MODEL_DEVIATION,2024,27,asof_pitcher_reverse_rate,0.5280567751049955
D_BASELINE_PLUS_MODEL_DEVIATION,2024,28,asof_pitcher_prev1_game_success_rate,0.4733553320166089
D_BASELINE_PLUS_MODEL_DEVIATION,2024,29,te_pitcher_hand__batter_hand_delta,0.467393593593763
D_BASELINE_PLUS_MODEL_DEVIATION,2024,30,te_balls_before__strikes_before,0.4349815273170171
D_BASELINE_PLUS_MODEL_DEVIATION,2024,31,te_batter_id,0.3633850707569442
D_BASELINE_PLUS_MODEL_DEVIATION,2024,32,asof_pitcher_middle_rate,0.34404751612600265
D_BASELINE_PLUS_MODEL_DEVIATION,2024,33,pitcher_id_code,0.33954089176937463
D_BASELINE_PLUS_MODEL_DEVIATION,2024,34,asof_pitcher_success_minus_global,0.32355906450149813
D_BASELINE_PLUS_MODEL_DEVIATION,2024,35,li,0.3176235930697136
D_BASELINE_PLUS_MODEL_DEVIATION,2024,36,asof_batter_success_rate,0.30641476343629476
D_BASELINE_PLUS_MODEL_DEVIATION,2024,37,inning,0.3032665588436965
D_BASELINE_PLUS_MODEL_DEVIATION,2024,38,asof_pitcher_n,0.3005223280616287
D_BASELINE_PLUS_MODEL_DEVIATION,2024,39,asof_pitcher_success_rate,0.2972378320082415
D_BASELINE_PLUS_MODEL_DEVIATION,2024,40,pitcher_fastball_x_hitter_count,0.29675324739071346
