train_start,train_end,cal_year,valid_year,global_prior,r_prior,f_prior,alpha,strategy,segment,n,brier,logloss,pred_mean,actual_rate,current_brier,improvement_vs_current
2019,2020,2021,2022,0.5114727049981269,0.492998577985432,0.62,,separate_model_platt_plus_global_prior,F,30448,0.22863498109211772,0.6502291824719892,0.5596862230588415,0.7087493431424067,0.24912154696639416,0.02048656587427644
2019,2021,2022,2023,0.5129662444084708,0.48532710191145156,0.62,,raw_model,overall,245525,0.2542368694346819,0.7021798832570163,0.5387933677062605,0.49995723449750534,0.2502058103292603,-0.004031059105421564
2019,2021,2022,2023,0.5129662444084708,0.48532710191145156,0.62,,raw_model,R,219839,0.25166489054721886,0.6965691539635609,0.5289428879019464,0.5031181910398064,0.2502058103292603,-0.0014590802179585416
2019,2021,2022,2023,0.5129662444084708,0.48532710191145156,0.62,,raw_model,F,25686,0.2762496883493034,0.7502004826942181,0.6231007581018309,0.47290352721326795,0.2502058103292603,-0.0260438780200431
2019,2021,2022,2023,0.5129662444084708,0.48532710191145156,0.62,,global_platt,overall,245525,0.25233600891363844,0.6980165787350958,0.530580405031529,0.49995723449750534,0.2502058103292603,-0.002130198584378129
2019,2021,2022,2023,0.5129662444084708,0.48532710191145156,0.62,,global_platt,R,219839,0.25063752128221106,0.6944478402652466,0.5229231417249305,0.5031181910398064,0.2502058103292603,-0.0004317109529507479
2019,2021,2022,2023,0.5129662444084708,0.48532710191145156,0.62,,global_platt,F,25686,0.2668728703325187,0.7285603728826154,0.5961166935957009,0.47290352721326795,0.2502058103292603,-0.016667060003258405
2019,2021,2022,2023,0.5129662444084708,0.48532710191145156,0.62,,global_linear_prior,overall,245525,0.2501692325099754,0.6934857591900527,0.5129662444084708,0.49995723449750534,0.2502058103292603,3.657781928489978e-05
2019,2021,2022,2023,0.5129662444084708,0.48532710191145156,0.62,,global_linear_prior,R,219839,0.25008726103979134,0.6933217794846358,0.5129662444084708,0.5031181910398064,0.2502058103292603,0.00011854928946897214
2019,2021,2022,2023,0.5129662444084708,0.48532710191145156,0.62,,global_linear_prior,F,25686,0.2508708024715807,0.6948892137746199,0.5129662444084708,0.47290352721326795,0.2502058103292603,-0.0006649921423204086
2019,2021,2022,2023,0.5129662444084708,0.48532710191145156,0.62,,current_best_global_prior_w075,overall,245525,0.2502058103292603,0.6935605260486172,0.5173697845642353,0.49995723449750534,0.2502058103292603,0.0
2019,2021,2022,2023,0.5129662444084708,0.48532710191145156,0.62,,current_best_global_prior_w075,R,219839,0.24989716080863428,0.6929414125060561,0.5154554687375857,0.5031181910398064,0.2502058103292603,0.00030864952062603646
2019,2021,2022,2023,0.5129662444084708,0.48532710191145156,0.62,,current_best_global_prior_w075,F,25686,0.2528474517668106,0.6988593387124443,0.5337538567052783,0.47290352721326795,0.2502058103292603,-0.0026416414375503017
2019,2021,2022,2023,0.5129662444084708,0.48532710191145156,0.62,,separate_platt,overall,245525,0.25540559788770534,0.7049792102374621,0.5275760288244229,0.49995723449750534,0.2502058103292603,-0.005199787558445024
2019,2021,2022,2023,0.5129662444084708,0.48532710191145156,0.62,,separate_platt,R,219839,0.24974954477249467,0.6926461009484743,0.5066411528197406,0.5031181910398064,0.2502058103292603,0.00045626555676564484
2019,2021,2022,2023,0.5129662444084708,0.48532710191145156,0.62,,separate_platt,F,25686,0.3038141107271816,0.8105347040076784,0.7067515410097893,0.47290352721326795,0.2502058103292603,-0.053608300397921305
2019,2021,2022,2023,0.5129662444084708,0.5102023301587689,0.5236696199676237,0.1,game_type_prior_alpha_0.1,overall,245525,0.2502290350150064,0.6936056058893489,0.5116112327390776,0.49995723449750534,0.2502058103292603,-2.3224685746059404e-05
2019,2021,2022,2023,0.5129662444084708,0.5102023301587689,0.5236696199676237,0.1,game_type_prior_alpha_0.1,R,219839,0.2500404619116961,0.6932281300674609,0.510202330158769,0.5031181910398064,0.2502058103292603,0.00016534841756421503
2019,2021,2022,2023,0.5129662444084708,0.5102023301587689,0.5236696199676237,0.1,game_type_prior_alpha_0.1,F,25686,0.25184297733606176,0.6968363116126242,0.5236696199676238,0.47290352721326795,0.2502058103292603,-0.0016371670068014432
2019,2021,2022,2023,0.5129662444084708,0.5102023301587689,0.5236696199676237,0.1,global_platt_plus_game_type_prior_alpha_0.1,overall,245525,0.25027280756232806,0.6936959905079785,0.5163535258121903,0.49995723449750534,0.2502058103292603,-6.699723306774485e-05
2019,2021,2022,2023,0.5129662444084708,0.5102023301587689,0.5236696199676237,0.1,global_platt_plus_game_type_prior_alpha_0.1,R,219839,0.2498503091045507,0.6928476433203574,0.5133825330503093,0.5031181910398064,0.2502058103292603,0.0003555012247096201
