stage,config_name,iterations,learning_rate,depth,l2_leaf_reg,random_strength,bagging_temperature,rsm,raw_mean_auc,raw_worst_auc,raw_mean_brier,raw_worst_brier,raw_mean_skill_margin,raw_worst_skill_margin,raw_mean_pseudo_score,raw_positive_fold_count,raw_mean_pred_std,raw_auc_2022,raw_brier_2022,raw_pseudo_2022,raw_skill_2022,raw_auc_2023,raw_brier_2023,raw_pseudo_2023,raw_skill_2023,raw_auc_2024,raw_brier_2024,raw_pseudo_2024,raw_skill_2024,final_mean_auc,final_worst_auc,final_mean_brier,final_worst_brier,final_mean_skill_margin,final_worst_skill_margin,final_mean_pseudo_score,final_positive_fold_count,final_mean_pred_std,final_auc_2022,final_brier_2022,final_pseudo_2022,final_skill_2022,final_auc_2023,final_brier_2023,final_pseudo_2023,final_skill_2023,final_auc_2024,final_brier_2024,final_pseudo_2024,final_skill_2024,delta_vs_v2_raw_mean_auc,delta_vs_v2_raw_auc_2022,delta_vs_v2_raw_auc_2023,delta_vs_v2_raw_auc_2024,delta_vs_v2_final_mean_auc,delta_vs_v2_final_auc_2022,delta_vs_v2_final_auc_2023,delta_vs_v2_final_auc_2024,delta_vs_v2_final_mean_brier,delta_vs_v2_final_brier_2022,delta_vs_v2_final_brier_2023,delta_vs_v2_final_brier_2024,delta_vs_v2_final_pseudo_2022,delta_vs_v2_final_pseudo_2023,delta_vs_v2_final_pseudo_2024,selection_note,corr_vs_v2,mean_abs_diff_vs_v2,max_abs_diff_vs_v2
stage2,stage2_from_shallow_more_trees_d4_i450_lr003_l2_5_5,550,0.03,4,5.0,,,,0.5194004536459499,0.5111907075009853,0.252961359648095,0.25553357051545356,-0.003304515356687854,-0.005726643758665578,7.3155884894414385,1,0.06237020335291443,0.5332169199550312,0.24910892459365327,21.946765468324315,5.46833526683943e-05,0.5137937334818332,0.25424158383517814,0.0,-0.004241585664066377,0.5111907075009853,0.25553357051545356,0.0,-0.005726643758665578,0.5193114290443341,0.5111913837481363,0.24976817615929456,0.25061422232370556,-0.00011133186788741163,-0.0006142241525937953,37.475236039936,2,0.01034386659387552,0.5330312995746895,0.24892399593883008,96.16653469844256,0.00023961200749159084,0.5137116038101766,0.25061422232370556,0.0,-0.0006142241525937953,0.5111913837481363,0.249766310215348,16.259173421365443,4.061654143996951e-05,-0.00014757017642086367,0.0007312341406926492,-0.0016771351513793498,0.0005031904814238874,-0.00013420919915285712,0.0007525625698712179,-0.0016588802425705484,0.0005036900752408702,7.314950500381112e-06,-1.6561560446853862e-05,4.6193972709607234e-05,-7.687560761610035e-06,6.646861707999406,0.0,3.0774009597798866,,0.9963491212783189,0.0010196697522925984,0.020619244173730067
stage1,baseline_l2_10,220,0.045,6,10.0,,,,0.5194453804875798,0.5109716800714169,0.25294531603695564,0.2557477200894322,-0.0032884717455484713,-0.0059407933326442175,26.36314777651022,1,0.06168100124550807,0.5323821175820137,0.24896654583581715,79.08944332953067,0.00019706211050452005,0.5149823438093087,0.2541216821856175,0.0,-0.0041216840145057165,0.5109716800714169,0.2557477200894322,0.0,-0.0059407933326442175,0.5193063502438043,0.5109717297473809,0.24976188112735911,0.2505765920906626,-0.0001050368359519771,-0.0005765939195508107,34.968827491203854,2,0.010267904704957989,0.5321942479286911,0.24893887221966798,90.19604769172435,0.00022473572665368535,0.5147530730553411,0.2505765920906626,0.0,-0.0005765939195508107,0.5109717297473809,0.24977017907174678,14.710434781887223,3.674768504119408e-05,-0.00010264333479093057,-0.00010356823232482437,-0.0004885248239038242,0.0002841630518555238,-0.00013928799968265793,-8.448907612723655e-05,-0.000617410997405976,0.00028403607448546087,1.0199185649373277e-06,-1.6852796089483757e-06,8.563739666622716e-06,-3.818704362834602e-06,0.6763747012811905,0.0,1.5286623203016667,,0.9967818289516591,0.0009610506863299933,0.021170733714348744
stage2,stage2_from_conservative_d5_i300_lr003_l2_10_rs1_bag1_rsm085_1,400,0.03,5,10.0,1.0,1.0,0.85,0.5194454737879494,0.5116749724990562,0.2529333619803987,0.2555041517916785,-0.003276517688991528,-0.005697225034890535,0.0,0,0.06149224224743407,0.5318702944584621,0.2491744392348401,0.0,-1.0831288518420301e-05,0.5147911544063297,0.2541214949146774,0.0,-0.004121496743565628,0.5116749724990562,0.2555041517916785,0.0,-0.005697225034890535,0.5192959788634576,0.5116755859271356,0.2497681109761627,0.25058928388538154,-0.00011126668475556582,-0.0005892857142697772,34.164191183049894,2,0.010309216428049056,0.5317051097118892,0.24895140556393308,85.16588122062485,0.00021220238238858768,0.514507240951348,0.25058928388538154,0.0,-0.0005892857142697772,0.5116755859271356,0.24976364347917349,17.326692328524828,4.328327761449202e-05,-0.00010255003442138921,-0.0006153913558764046,-0.0006797142268828438,0.0009874554794948587,-0.00014965938002942103,-0.0005736272929290909,-0.0008632431013990693,0.0009878922542401192,7.249767368516791e-06,1.0848064656149292e-05,2.1255534385589137e-05,-1.0354296936132545e-05,-4.353791769818301,0.0,4.144919866939272,,0.9970366826775817,0.0009237513603561577,0.017583702937888024
stage1,deeper_d7_l2_10,220,0.045,7,10.0,,,,0.5193785012077016,0.5112416537681266,0.2530388954331479,0.25565454361708784,-0.003382051141740755,-0.005847616860299859,0.0,0,0.06199079121169018,0.5326569396495677,0.24919129627319075,0.0,-2.768832686908529e-05,0.5142369102054104,0.2542708464091651,0.0,-0.004270848238053321,0.5112416537681266,0.25565454361708784,0.0,-0.005847616860299859,0.5192709598708419,0.5112414564034973,0.24977066106972498,0.2506004222104301,-0.00011381677831781567,-0.0006004240393183424,34.63168804000223,2,0.01017613389112435,0.5325268749520369,0.24894541224423347,87.57125644737182,0.0002181957020881975,0.5140445482569916,0.2506004222104301,0.0,-0.0006004240393183424,0.5112414564034973,0.24976614875451128,16.323807672634867,4.077800227669792e-05,-0.00016952261466918195,0.00017125383522920146,-0.001233958427802162,0.0005541367485651927,-0.00017467837264506514,0.00024813794721856297,-0.0013259357957554618,0.0005537627306018145,9.79986093080365e-06,4.854744956539481e-06,3.2393859434154404e-05,-7.849021598338446e-06,-1.9484165430713318,0.0,3.1420352110493113,,0.9953889344714817,0.0011759039803090282,0.028540925834658837
stage1,baseline_l2_3,220,0.045,6,3.0,,,,0.5193148582311832,0.5113332108365796,0.2530108503550929,0.2555729375999273,-0.0033540060636857902,-0.0057660108431392965,0.0,0,0.06149293142207827,0.532143014408472,0.24918311073314375,0.0,-1.9502786822084284e-05,0.5144683494484981,0.25427650273220775,0.0,-0.0042765045610959895,0.5113332108365796,0.2555729375999273,0.0,-0.0057660108431392965,0.5191657262719208,0.5113336025759369,0.24977033919306094,0.2505967515319935,-0.0001134949016538082,-0.0005967533608817466,34.271010890936324,2,0.010289437902154652,0.5319855685437103,0.24894461479690647,87.89130612620671,0.0002189931494152031,0.5141780076961151,0.2505967515319935,0.0,-0.0005967533608817466,0.5113336025759369,0.24976965125028286,14.921726546602263,3.7275506505118905e-05,-0.00023316559118757851,-0.00034267140586652367,-0.001002519184714501,0.0006456938170181781,-0.0002799119715661824,-0.00029316846110805095,-0.0011924763566319996,0.0006459089030413923,9.477984266759165e-06,4.057297629533885e-06,2.872318099755855e-05,-4.346525826759429e-06,-1.6283668642364404,0.0,1.7399540850167075,,0.995979450514289,0.0010472079438488856,0.022265482236260903
stage1,deeper_d7_i300_lr003_l2_10,300,0.03,7,10.0,,,,0.5191135376079241,0.5114949334756171,0.2530462187848405,0.25562343841731117,-0.003389374493433406,-0.005816511660523188,0.0,0,0.06176543294676242,0.5317265657675266,0.24917254316160256,0.0,-8.935215280891917e-06,0.5141191135806286,0.2543426747756079,0.0,-0.004342676604496137,0.5114949334756171,0.25562343841731117,0.0,-0.005816511660523188,0.5189909639499531,0.5114952640465774,0.24977655469542848,0.25060514001729,-0.00011971040402133,-0.0006051418461782421,32.89838757162176,2,0.010213161049292272,0.5315647677258378,0.2489557315856561,83.42966389793172,0.00020787636066557647,0.5139128600774442,0.25060514001729,0.0,-0.0006051418461782421,0.5114952640465774,0.2497687924833393,15.265498816933576,3.813427344867559e-05,-0.0004344862144466388,-0.0007591200468118897,-0.0013517550525840027,0.000807416456055754,-0.00045467429353385214,-0.0007139692789804863,-0.001457623975302913,0.0008075703736819539,1.569348663429948e-05,1.5174086379160512e-05,3.7111666294054046e-05,-5.205292770316117e-06,-6.090009092511437,0.0,2.08372635534802,,0.9965416105326147,0.000991304590684095,0.02160434286593349
stage2,stage2_from_shallow_more_trees_d4_i450_lr003_l2_5_8,600,0.03,4,5.0,,,,0.5189167680672265,0.511300320240677,0.2530177378549865,0.2555340269217108,-0.003360893563579335,-0.00572710016492281,0.0,0,0.06262786148362637,0.5317216161218322,0.24929630068691205,0.0,-0.00013269274059038438,0.5137283678391703,0.2542228859563366,0.0,-0.00422288778522481,0.511300320240677,0.2555340269217108,0.0,-0.00572710016492281,0.5188317520847375,0.5113007485440354,0.24977812800960866,0.2506153853202732,-0.00012128371820151658,-0.000615387149161456,33.63594973375573,2,0.010286627076035474,0.5315572471360595,0.24895492456093418,83.75355739448294,0.00020868338538748699,0.5136372605741174,0.2506153853202732,0.0,-0.000615387149161456,0.5113007485440354,0.24976407414761856,17.15429180678426,4.285260916941924e-05,-0.0006312557551442222,-0.0007640696925063084,-0.0017425007940422566,0.0006128032211155654,-0.000613886158749466,-0.0007214898687588622,-0.0017332234786296974,0.0006130548711399397,1.726680081448606e-05,1.4367061657249991e-05,4.735696927726796e-05,-9.923628491059766e-06,-5.7661155959602155,0.0,3.9725193451987053,,0.9954908513939122,0.0011314304323686692,0.023647645427559594
stage2,stage2_from_random_strength_2_9,320,0.045,6,5.0,2.0,,,0.5186907187566226,0.5108534773142022,0.2531582834605341,0.25585741656843003,-0.003501439169126976,-0.006050489811642051,0.0,0,0.06266672984041088,0.5295238318484459,0.2495057156722147,0.0,-0.0003421077258930205,0.5156948471072197,0.2541117181409576,0.0,-0.004111719969845856,0.5108534773142022,0.25585741656843003,0.0,-0.006050489811642051,0.5185835375483968,0.5108534463251211,0.2497789183119524,0.25056584582711483,-0.0001220740205452505,-0.0005658476560030656,26.693883812434734,2,0.010058322736597207,0.5294048948674484,0.24899942040396675,65.89547474777804,0.00016418754235492106,0.5154922714526211,0.25056584582711483,0.0,-0.0005658476560030656,0.5108534463251211,0.24977148870477558,14.186176689526159,3.543805201239314e-05,-0.0008573050657481041,-0.002961853965892658,0.0002239784740071249,0.00016596029464077677,-0.0008621006950901844,-0.002873842137369964,0.00012178739987400711,0.00016575265222562585,1.8057103158219956e-05,5.886290468981592e-05,-2.182523881122389e-06,-2.5090713340336634e-06,-23.624198242665116,0.0,1.0044042279406025,,0.9954314548586722,0.0011926422835246502,0.02706076155368209
stage1,rsm_07_l2_10,220,0.045,6,10.0,,,0.7,0.5184609417936598,0.5113057608955182,0.2529886270332146,0.2554676317093828,-0.0033317827418075188,-0.005660704952594825,0.0,0,0.061440346042662276,0.5294862055041014,0.24931125988539898,0.0,-0.00014765193907731455,0.5145908589813596,0.2541869895048622,0.0,-0.004186991333750417,0.5113057608955182,0.2554676317093828,0.0,-0.005660704952594825,0.5183248635597225,0.5113059055319926,0.24978362099986554,0.25059060909878195,-0.0001267767084584074,-0.0005906109276701821,28.11663863359063,2,0.010224336936803849,0.5293663124551158,0.2489966269892342,67.01659141308036,0.00016698095708747585,0.514302372692059,0.25059060909878195,0.0,-0.0005906109276701821,0.5113059055319926,0.2497636269115805,17.33332448769153,4.329984520748398e-05,-0.001087082028710995,-0.0029994803102371126,-0.0008800096518529754,0.0006182438759567699,-0.0011207746837644805,-0.0029124245497025303,-0.0010681113606880732,0.0006182118590971619,2.2759791071358393e-05,5.606948995726113e-05,2.258074778599406e-05,-1.0370864529124502e-05,-22.503081577362792,0.0,4.151552026105975,,0.9961345523970563,0.0010752119319714926,0.019932363326234825
stage1,baseline_fast_i200_lr006,200,0.06,6,5.0,,,,0.5184050709735183,0.5112401604681612,0.2531689208592225,0.2558758311283056,-0.0035120765678153345,-0.006068904371517608,0.0,0,0.062332464898972186,0.5303199880122849,0.24933281252287182,0.0,-0.0001692045765501471,0.5136550644401088,0.25429811892649,0.0,-0.0042981207553782486,0.5112401604681612,0.2558758311283056,0.0,-0.006068904371517608,0.5183140772477715,0.5112403369657711,0.2497872031348214,0.2506127312356981,-0.00013035884341426143,-0.0006127330645863405,29.640118849932605,2,0.01017024602948871,0.5302000269723104,0.24898053610134552,73.47455211661222,0.00018307184497615148,0.513501867805233,0.2506127312356981,0.0,-0.0006127330645863405,0.5112403369657711,0.24976834206742057,15.445804433185602,3.858468936740467e-05,-0.0011429528488524632,-0.0021656978020536677,-0.0018158041931037872,0.0005526434485998433,-0.0011315609957155415,-0.0020787100325079244,-0.00186861624751411,0.000552643292875632,2.6341926027212414e-05,3.99786020685855e-05,4.4702884702152446e-05,-5.655708689045191e-06,-16.04512087383094,0.0,2.264031971600046,,0.9950161045736547,0.001189025620004413,0.02383311796780807
stage1,random_strength_05,220,0.045,6,5.0,0.5,,,0.5181640691567837,0.5109810063209854,0.2531013025466029,0.2556662592862164,-0.0034444582551957648,-0.005859332529428413,0.0,0,0.06217644957576566,0.5290259290852857,0.24934503089545346,0.0,-0.00018142294913178758,0.5144852720640801,0.25429261745813886,0.0,-0.004292619287027094,0.5109810063209854,0.2556662592862164,0.0,-0.005859332529428413,0.5180817687724164,0.5109809331306937,0.2497895680881624,0.25059044235702027,-0.0001327237967552556,-0.0005904441859085063,25.70934417323366,2,0.010142901654357384,0.528902678493816,0.2490093145868973,61.924516463744176,0.00015429335942437894,0.5143616946927397,0.25059044235702027,0.0,-0.0005904441859085063,0.5109809331306937,0.24976894732056962,15.20351605595681,3.797943621836053e-05,-0.0013839546655870505,-0.003459756729052854,-0.0009855965691324409,0.0002934893014240325,-0.001363869471070589,-0.003376058511002311,-0.0010087893600073672,0.00029323945779824445,2.870687936823435e-05,6.875708762035804e-05,2.241400602431831e-05,-5.050455540001053e-06,-27.59515652669898,0.0,2.0217435943712534,,0.9960319214775669,0.0010909844850704223,0.018531808544428374
stage1,deeper_d8_l2_20,220,0.045,8,20.0,,,,0.5181132617496913,0.511710024388702,0.2532561777188414,0.25572178767251835,-0.0035993334274342648,-0.005914860915730374,0.0,0,0.06239322251682269,0.5289170916004684,0.2496227701745562,0.0,-0.00045916222823452757,0.5137126692599036,0.25442397530944966,0.0,-0.004423977138337892,0.511710024388702,0.25572178767251835,0.0,-0.005914860915730374,0.5179989995907536,0.511710015761591,0.24979915152526502,0.2506120358513468,-0.00014230723385788568,-0.0006120376802350169,24.74959648970804,2,0.009963029086926346,0.5288448936568038,0.24902315378064147,56.37025681152541,0.00014045416568020386,0.5134420893538659,0.2506120358513468,0.0,-0.0006120376802350169,0.511710015761591,0.24976226494380682,17.878532657598704,4.466181298115601e-05,-0.0014347620726794519,-0.0035685942138701243,-0.0017581993733090107,0.0010225073691405573,-0.001446638652733423,-0.0034338433480145536,-0.001928394698881175,0.0010223220886955708,3.829031647084591e-05,8.259628136453312e-05,4.40075003508289e-05,-1.1732832302796536e-05,-33.14941617891775,0.0,4.696760196013148,,0.9935470861795633,0.0013971987738525592,0.02429733536842915
stage1,baseline_more_trees_i450_lr003,450,0.03,6,5.0,,,,0.5180383590806081,0.5107197486848246,0.25324362210627743,0.2558842784707811,-0.003586777814870314,-0.006077351713993123,0.0,0,0.06281769053281709,0.5290121067302187,0.24959755620754326,0.0,-0.00043394826122158947,0.5143832218267812,0.254249031640508,0.0,-0.0042490334693962295,0.5107197486848246,0.2558842784707811,0.0,-0.006077351713993123,0.5179283808011854,0.5107198261730994,0.24979286123921987,0.25059383784660627,-0.00013601694781275228,-0.0005938396754945063,24.84258542287115,2,0.010118919658732848,0.5288908793867462,0.24901384866786458,60.10479607814688,0.00014975927845709003,0.5141744368437106,0.25059383784660627,0.0,-0.0005938396754945063,0.5107198261730994,0.24977089720318882,14.422960190466561,3.602955359915949e-05,-0.0015096647417626174,-0.0034735790841198266,-0.0010876468064313638,3.223166526322707e-05,-0.0015172574423015783,-0.003387857618072143,-0.0011960472090365437,3.2132500203951864e-05,3.200003042569399e-05,7.329116858764695e-05,2.580949561031831e-05,-3.1005729208000155e-06,-29.414876912296272,0.0,1.2411877288810054,,0.9958065944678814,0.001124955982429252,0.02011819497570544
stage1,deeper_d8_i300_lr003_l2_20,300,0.03,8,20.0,,,,0.517940087316745,0.5112399881439551,0.2531733207915454,0.2556332703274046,-0.0035164765001382456,-0.005826343570616649,0.0,0,0.061946258570882706,0.5274375467023017,0.24965518428621747,0.0,-0.0004915763398957995,0.5151427271039781,0.25423150776101405,0.0,-0.004231509589902288,0.5112399881439551,0.2556332703274046,0.0,-0.005826343570616649,0.5178127590301859,0.5112397909661947,0.24979601907614146,0.2505743964422336,-0.00013917478473432499,-0.0005743982711218509,20.973828873198922,2,0.010054915418669593,0.5273480517527513,0.24904419453064533,47.92570498580397,0.00011941341567633934,0.5148504343716114,0.2505743964422336,0.0,-0.0005743982711218509,0.5112397909661947,0.24976946625554544,14.995781633792797,3.746050124253664e-05,-0.00160793650562574,-0.005048139112036831,-0.00032814152923443807,0.0005524711243937164,-0.0016328792133011305,-0.004930685252066969,-0.0005200496811357258,0.0005520972932991919,3.515786734728521e-05,0.00010363703136839764,6.3680912376629095e-06,-4.5315205641771605e-06,-41.59396800463919,0.0,1.814009172207241,,0.9952844213341371,0.0011868190980720407,0.023055955711647313
