stage,config_name,fold,valid_year,target_rate,iterations,learning_rate,depth,l2_leaf_reg,random_strength,bagging_temperature,rsm,raw_actual_rate,raw_constant_brier,raw_brier,raw_skill_margin,raw_pseudo_score,raw_auc,raw_logloss,raw_pred_mean,raw_pred_std,final_actual_rate,final_constant_brier,final_brier,final_skill_margin,final_pseudo_score,final_auc,final_logloss,final_pred_mean,final_pred_std
stage1,baseline_fast_i200_lr006,2019-2020_cal2021_valid2022,2022,0.5114727049981269,200,0.06,6,5.0,,,,0.5289204435249241,0.24916360794632167,0.24933281252287182,-0.0001692045765501471,0.0,0.5303199880122849,0.6918634498376893,0.5460239730256328,0.05750926956083715,0.5289204435249241,0.24916360794632167,0.24898053610134552,0.00018307184497615148,73.47455211661222,0.5302000269723104,0.6911068437607555,0.5116075325289293,0.010660654889776718
stage1,baseline_fast_i200_lr006,2019-2021_cal2022_valid2023,2023,0.5276733290608981,200,0.06,6,5.0,,,,0.49995723449750534,0.24999999817111176,0.25429811892649,-0.0042981207553782486,0.0,0.5136550644401088,0.7022762461929125,0.5416739281004888,0.06259083001604211,0.49995723449750534,0.24999999817111176,0.2506127312356981,-0.0006127330645863405,0.0,0.513501867805233,0.6943768590318047,0.5271871592179108,0.014259236579642773
stage1,baseline_fast_i200_lr006,2019-2022_cal2023_valid2024,2024,0.48774205570452267,200,0.06,6,5.0,,,,0.4861049201797189,0.24980692675678798,0.2558758311283056,-0.006068904371517608,0.0,0.5112401604681612,0.705732534692401,0.5362079069210616,0.06689729512003731,0.4861049201797189,0.24980692675678798,0.24976834206742057,3.858468936740467e-05,15.445804433185602,0.5112403369657711,0.6926836609518736,0.48773563143456816,0.005590846619046637
stage1,baseline_l2_3,2019-2020_cal2021_valid2022,2022,0.5114727049981269,220,0.045,6,3.0,,,,0.5289204435249241,0.24916360794632167,0.24918311073314375,-1.9502786822084284e-05,0.0,0.532143014408472,0.6915471281876525,0.547342169259758,0.05664515450899579,0.5289204435249241,0.24916360794632167,0.24894461479690647,0.0002189931494152031,87.89130612620671,0.5319855685437103,0.691034893931273,0.5116274201165125,0.010862935736886617
stage1,baseline_l2_3,2019-2021_cal2022_valid2023,2023,0.5276733290608981,220,0.045,6,3.0,,,,0.49995723449750534,0.24999999817111176,0.25427650273220775,-0.0042765045610959895,0.0,0.5144683494484981,0.7022273463452398,0.5431073976277734,0.062345705704508196,0.49995723449750534,0.24999999817111176,0.2505967515319935,-0.0005967533608817466,0.0,0.5141780076961151,0.6943448543474185,0.527143618367857,0.014395766644889778
stage1,baseline_l2_3,2019-2022_cal2023_valid2024,2024,0.48774205570452267,220,0.045,6,3.0,,,,0.4861049201797189,0.24980692675678798,0.2555729375999273,-0.0057660108431392965,0.0,0.5113332108365796,0.7050820758920184,0.534661675150708,0.06548793405273082,0.4861049201797189,0.24980692675678798,0.24976965125028286,3.7275506505118905e-05,14.921726546602263,0.5113336025759369,0.6926862857386067,0.4877344641739608,0.005609611324687559
stage1,baseline_l2_10,2019-2020_cal2021_valid2022,2022,0.5114727049981269,220,0.045,6,10.0,,,,0.5289204435249241,0.24916360794632167,0.24896654583581715,0.00019706211050452005,79.08944332953067,0.5323821175820137,0.6911029448905032,0.542622493116823,0.056526134709894454,0.5289204435249241,0.24916360794632167,0.24893887221966798,0.00022473572665368535,90.19604769172435,0.5321942479286911,0.6910233827053447,0.5115703439859229,0.010877488166091754
stage1,baseline_l2_10,2019-2021_cal2022_valid2023,2023,0.5276733290608981,220,0.045,6,10.0,,,,0.49995723449750534,0.24999999817111176,0.2541216821856175,-0.0041216840145057165,0.0,0.5149823438093087,0.7019160650320706,0.5414858144084802,0.062428709473673884,0.49995723449750534,0.24999999817111176,0.2505765920906626,-0.0005765939195508107,0.0,0.5147530730553411,0.6943043962433038,0.5270341450678149,0.014375978883040891
stage1,baseline_l2_10,2019-2022_cal2023_valid2024,2024,0.48774205570452267,220,0.045,6,10.0,,,,0.4861049201797189,0.24980692675678798,0.2557477200894322,-0.0059407933326442175,0.0,0.5109716800714169,0.7054260047888901,0.5356812132813694,0.0660881595529559,0.4861049201797189,0.24980692675678798,0.24977017907174678,3.674768504119408e-05,14.710434781887223,0.5109717297473809,0.6926873396936478,0.4877372819050729,0.005550247065741323
stage1,baseline_l2_20,2019-2020_cal2021_valid2022,2022,0.5114727049981269,220,0.045,6,20.0,,,,0.5289204435249241,0.24916360794632167,0.24904260948818477,0.00012099845813690058,48.561850237362016,0.5344755748764053,0.6912672175564325,0.5473032615383387,0.05708439991078044,0.5289204435249241,0.24916360794632167,0.24890361110818365,0.0002599968381380158,104.34783806551235,0.5342774626673084,0.6909528008081948,0.5116392913508455,0.011061195054664054
stage1,baseline_l2_20,2019-2021_cal2022_valid2023,2023,0.5276733290608981,220,0.045,6,20.0,,,,0.49995723449750534,0.24999999817111176,0.25406392823042806,-0.004063930059316295,0.0,0.5146827349600631,0.7017942312080425,0.5411126157957369,0.06201045435699417,0.49995723449750534,0.24999999817111176,0.2505855001296529,-0.0005855019585411514,0.0,0.5144077772015848,0.6943221975456262,0.5270435307901203,0.014241365216444575
stage1,baseline_l2_20,2019-2022_cal2023_valid2024,2024,0.48774205570452267,220,0.045,6,20.0,,,,0.4861049201797189,0.24980692675678798,0.25569557163183376,-0.005888644875045784,0.0,0.5108393044346583,0.7053302141253345,0.5348373577307806,0.06598930501909472,0.4861049201797189,0.24980692675678798,0.2497738400875536,3.3086669234377863e-05,13.24489663434795,0.5108394421881308,0.6926946690695309,0.48773738887475704,0.005505030651554618
stage1,deeper_d7_l2_10,2019-2020_cal2021_valid2022,2022,0.5114727049981269,220,0.045,7,10.0,,,,0.5289204435249241,0.24916360794632167,0.24919129627319075,-2.768832686908529e-05,0.0,0.5326569396495677,0.6915698641364725,0.5456830863393792,0.057977184622345794,0.5289204435249241,0.24916360794632167,0.24894541224423347,0.0002181957020881975,87.57125644737182,0.5325268749520369,0.6910365029994895,0.5116095115705809,0.010709858539555474
stage1,deeper_d7_l2_10,2019-2021_cal2022_valid2023,2023,0.5276733290608981,220,0.045,7,10.0,,,,0.49995723449750534,0.24999999817111176,0.2542708464091651,-0.004270848238053321,0.0,0.5142369102054104,0.7022273481079645,0.5426566883181442,0.0626620262734851,0.49995723449750534,0.24999999817111176,0.2506004222104301,-0.0006004240393183424,0.0,0.5140445482569916,0.694352035290434,0.5272259755815405,0.014112220486034848
stage1,deeper_d7_l2_10,2019-2022_cal2023_valid2024,2024,0.48774205570452267,220,0.045,7,10.0,,,,0.4861049201797189,0.24980692675678798,0.25565454361708784,-0.005847616860299859,0.0,0.5112416537681266,0.7052231275111386,0.5360566179963546,0.06533316273923964,0.4861049201797189,0.24980692675678798,0.24976614875451128,4.077800227669792e-05,16.323807672634867,0.5112414564034973,0.6926792706394272,0.48773340233914547,0.0057063226477827265
stage1,deeper_d7_i300_lr003_l2_10,2019-2020_cal2021_valid2022,2022,0.5114727049981269,300,0.03,7,10.0,,,,0.5289204435249241,0.24916360794632167,0.24917254316160256,-8.935215280891917e-06,0.0,0.5317265657675266,0.6915253103928943,0.5454859364162734,0.05682267805096854,0.5289204435249241,0.24916360794632167,0.2489557315856561,0.00020787636066557647,83.42966389793172,0.5315647677258378,0.6910571496933906,0.5116346676486923,0.01080028567672658
stage1,deeper_d7_i300_lr003_l2_10,2019-2021_cal2022_valid2023,2023,0.5276733290608981,300,0.03,7,10.0,,,,0.49995723449750534,0.24999999817111176,0.2543426747756079,-0.004342676604496137,0.0,0.5141191135806286,0.7023743264782478,0.5432733137467112,0.06263360558589479,0.49995723449750534,0.24999999817111176,0.25060514001729,-0.0006051418461782421,0.0,0.5139128600774442,0.6943616110232531,0.5272144861184147,0.014263806938918535
stage1,deeper_d7_i300_lr003_l2_10,2019-2022_cal2023_valid2024,2024,0.48774205570452267,300,0.03,7,10.0,,,,0.4861049201797189,0.24980692675678798,0.25562343841731117,-0.005816511660523188,0.0,0.5114949334756171,0.705178615768782,0.5348716822413432,0.0658400152034239,0.4861049201797189,0.24980692675678798,0.2497687924833393,3.813427344867559e-05,15.265498816933576,0.5114952640465774,0.6926845655382157,0.48773542853844865,0.005575390532231703
stage1,deeper_d8_l2_20,2019-2020_cal2021_valid2022,2022,0.5114727049981269,220,0.045,8,20.0,,,,0.5289204435249241,0.24916360794632167,0.2496227701745562,-0.00045916222823452757,0.0,0.5289170916004684,0.6924608089189052,0.5478914928721961,0.05811007285260998,0.5289204435249241,0.24916360794632167,0.24902315378064147,0.00014045416568020386,56.37025681152541,0.5288448936568038,0.6911922131264011,0.5115842132302696,0.010045726509200615
stage1,deeper_d8_l2_20,2019-2021_cal2022_valid2023,2023,0.5276733290608981,220,0.045,8,20.0,,,,0.49995723449750534,0.24999999817111176,0.25442397530944966,-0.004423977138337892,0.0,0.5137126692599036,0.702565251305972,0.5432258421165139,0.06287033800761703,0.49995723449750534,0.24999999817111176,0.2506120358513468,-0.0006120376802350169,0.0,0.5134420893538659,0.6943754732261957,0.527171272658332,0.014187951221174014
stage1,deeper_d8_l2_20,2019-2022_cal2023_valid2024,2024,0.48774205570452267,220,0.045,8,20.0,,,,0.4861049201797189,0.24980692675678798,0.25572178767251835,-0.005914860915730374,0.0,0.511710024388702,0.7053862181517053,0.5361706293544832,0.06619925669024103,0.4861049201797189,0.24980692675678798,0.24976226494380682,4.466181298115601e-05,17.878532657598704,0.511710015761591,0.6926715000790982,0.48773343172816264,0.005655409530404407
stage1,deeper_d8_i300_lr003_l2_20,2019-2020_cal2021_valid2022,2022,0.5114727049981269,300,0.03,8,20.0,,,,0.5289204435249241,0.24916360794632167,0.24965518428621747,-0.0004915763398957995,0.0,0.5274375467023017,0.6925163018125873,0.5463117560722824,0.057607993789981715,0.5289204435249241,0.24916360794632167,0.24904419453064533,0.00011941341567633934,47.92570498580397,0.5273480517527513,0.6912342746948792,0.5115755765905087,0.01023277258791153
stage1,deeper_d8_i300_lr003_l2_20,2019-2021_cal2022_valid2023,2023,0.5276733290608981,300,0.03,8,20.0,,,,0.49995723449750534,0.24999999817111176,0.25423150776101405,-0.004231509589902288,0.0,0.5151427271039781,0.7021560769998406,0.5428966778835659,0.06276315864925723,0.49995723449750534,0.24999999817111176,0.2505743964422336,-0.0005743982711218509,0.0,0.5148504343716114,0.6942998545767431,0.5270895365876115,0.014225395247608337
stage1,deeper_d8_i300_lr003_l2_20,2019-2022_cal2023_valid2024,2024,0.48774205570452267,300,0.03,8,20.0,,,,0.4861049201797189,0.24980692675678798,0.2556332703274046,-0.005826343570616649,0.0,0.5112399881439551,0.7051863586651964,0.5352755869075486,0.06546762327340917,0.4861049201797189,0.24980692675678798,0.24976946625554544,3.746050124253664e-05,14.995781633792797,0.5112397909661947,0.6926859143843146,0.4877323044611963,0.005706578420488915
stage1,random_strength_05,2019-2020_cal2021_valid2022,2022,0.5114727049981269,220,0.045,6,5.0,0.5,,,0.5289204435249241,0.24916360794632167,0.24934503089545346,-0.00018142294913178758,0.0,0.5290259290852857,0.691880852194976,0.5422609562240481,0.05750149094481498,0.5289204435249241,0.24916360794632167,0.2490093145868973,0.00015429335942437894,61.924516463744176,0.528902678493816,0.6911644101707538,0.5115358418886136,0.010584107581995761
stage1,random_strength_05,2019-2021_cal2022_valid2023,2023,0.5276733290608981,220,0.045,6,5.0,0.5,,,0.49995723449750534,0.24999999817111176,0.25429261745813886,-0.004292619287027094,0.0,0.5144852720640801,0.7022746863929653,0.5425417705660326,0.06285605717719296,0.49995723449750534,0.24999999817111176,0.25059044235702027,-0.0005904441859085063,0.0,0.5143616946927397,0.6943320750305206,0.5271703981589128,0.014255750133395709
stage1,random_strength_05,2019-2022_cal2023_valid2024,2024,0.48774205570452267,220,0.045,6,5.0,0.5,,,0.4861049201797189,0.24980692675678798,0.2556662592862164,-0.005859332529428413,0.0,0.5109810063209854,0.7052468650885003,0.5348662172122727,0.06617180060528903,0.4861049201797189,0.24980692675678798,0.24976894732056962,3.797943621836053e-05,15.20351605595681,0.5109809331306937,0.6926848737411341,0.4877363305376862,0.005588847247680681
stage1,random_strength_1,2019-2020_cal2021_valid2022,2022,0.5114727049981269,220,0.045,6,5.0,1.0,,,0.5289204435249241,0.24916360794632167,0.24906209080176053,0.00010151714456113625,40.7431668684965,0.5324856858143385,0.6913031110776264,0.5443147913690605,0.05695720532425376,0.5289204435249241,0.24916360794632167,0.24894055749927693,0.00022305044704473698,89.51967299044315,0.5322787370048183,0.6910267618039342,0.5115676534729856,0.01099229483839128
stage1,random_strength_1,2019-2021_cal2022_valid2023,2023,0.5276733290608981,220,0.045,6,5.0,1.0,,,0.49995723449750534,0.24999999817111176,0.2540765927559245,-0.004076594584812715,0.0,0.5154708686332126,0.7018125133287548,0.5419201905674266,0.062106804902845376,0.49995723449750534,0.24999999817111176,0.25056802835099595,-0.000568030179884188,0.0,0.5153704840527471,0.694287061114121,0.527189297933662,0.014285022476808469
stage1,random_strength_1,2019-2022_cal2023_valid2024,2024,0.48774205570452267,220,0.045,6,5.0,1.0,,,0.4861049201797189,0.24980692675678798,0.2555164325408653,-0.0057095057840773344,0.0,0.5106875170195614,0.7049407319137688,0.5332785480993348,0.06568103219750941,0.4861049201797189,0.24980692675678798,0.24977399777610962,3.2928980678359476e-05,13.181772461585556,0.5106876936728955,0.6926949806395462,0.48773544324372964,0.00562363776754328
stage1,random_strength_2,2019-2020_cal2021_valid2022,2022,0.5114727049981269,220,0.045,6,5.0,2.0,,,0.5289204435249241,0.24916360794632167,0.24899588681239224,0.00016772113392943266,67.31365599970182,0.533213877497535,0.6911627402086798,0.5449966671876366,0.05675072536699509,0.5289204435249241,0.24916360794632167,0.24892085339119666,0.0002427545551250132,97.42777331162695,0.5330242730418421,0.6909872652065044,0.5115922942761768,0.01104325330730042
stage1,random_strength_2,2019-2021_cal2022_valid2023,2023,0.5276733290608981,220,0.045,6,5.0,2.0,,,0.49995723449750534,0.24999999817111176,0.25391875435705596,-0.0039187561859442,0.0,0.5160620742254007,0.7014774969748186,0.5415986887007747,0.06166605443210338,0.49995723449750534,0.24999999817111176,0.2505556809143782,-0.0005556827432664224,0.0,0.515769429948371,0.6942623094881005,0.5270683865032071,0.014326263248433675
stage1,random_strength_2,2019-2022_cal2023_valid2024,2024,0.48774205570452267,220,0.045,6,5.0,2.0,,,0.4861049201797189,0.24980692675678798,0.2555644727963957,-0.005757546039607736,0.0,0.5108060785026403,0.7050045535506193,0.5350366783224138,0.06462723221860577,0.4861049201797189,0.24980692675678798,0.24977455971639378,3.236704039419336e-05,12.956822620737778,0.5108061300472925,0.6926961123150316,0.4877386672423575,0.005441841951997111
stage1,bagging_temp_05,2019-2020_cal2021_valid2022,2022,0.5114727049981269,220,0.045,6,5.0,,0.5,,0.5289204435249241,0.24916360794632167,0.24906209080176053,0.00010151714456113625,40.7431668684965,0.5324856858143385,0.6913031110776264,0.5443147913690605,0.05695720532425376,0.5289204435249241,0.24916360794632167,0.24894055749927693,0.00022305044704473698,89.51967299044315,0.5322787370048183,0.6910267618039342,0.5115676534729856,0.01099229483839128
stage1,bagging_temp_05,2019-2021_cal2022_valid2023,2023,0.5276733290608981,220,0.045,6,5.0,,0.5,,0.49995723449750534,0.24999999817111176,0.2540765927559245,-0.004076594584812715,0.0,0.5154708686332126,0.7018125133287548,0.5419201905674266,0.062106804902845376,0.49995723449750534,0.24999999817111176,0.25056802835099595,-0.000568030179884188,0.0,0.5153704840527471,0.694287061114121,0.527189297933662,0.014285022476808469
stage1,bagging_temp_05,2019-2022_cal2023_valid2024,2024,0.48774205570452267,220,0.045,6,5.0,,0.5,,0.4861049201797189,0.24980692675678798,0.2555164325408653,-0.0057095057840773344,0.0,0.5106875170195614,0.7049407319137688,0.5332785480993348,0.06568103219750941,0.4861049201797189,0.24980692675678798,0.24977399777610962,3.2928980678359476e-05,13.181772461585556,0.5106876936728955,0.6926949806395462,0.48773544324372964,0.00562363776754328
stage1,bagging_temp_1,2019-2020_cal2021_valid2022,2022,0.5114727049981269,220,0.045,6,5.0,,1.0,,0.5289204435249241,0.24916360794632167,0.24906209080176053,0.00010151714456113625,40.7431668684965,0.5324856858143385,0.6913031110776264,0.5443147913690605,0.05695720532425376,0.5289204435249241,0.24916360794632167,0.24894055749927693,0.00022305044704473698,89.51967299044315,0.5322787370048183,0.6910267618039342,0.5115676534729856,0.01099229483839128
stage1,bagging_temp_1,2019-2021_cal2022_valid2023,2023,0.5276733290608981,220,0.045,6,5.0,,1.0,,0.49995723449750534,0.24999999817111176,0.2540765927559245,-0.004076594584812715,0.0,0.5154708686332126,0.7018125133287548,0.5419201905674266,0.062106804902845376,0.49995723449750534,0.24999999817111176,0.25056802835099595,-0.000568030179884188,0.0,0.5153704840527471,0.694287061114121,0.527189297933662,0.014285022476808469
stage1,bagging_temp_1,2019-2022_cal2023_valid2024,2024,0.48774205570452267,220,0.045,6,5.0,,1.0,,0.4861049201797189,0.24980692675678798,0.2555164325408653,-0.0057095057840773344,0.0,0.5106875170195614,0.7049407319137688,0.5332785480993348,0.06568103219750941,0.4861049201797189,0.24980692675678798,0.24977399777610962,3.2928980678359476e-05,13.181772461585556,0.5106876936728955,0.6926949806395462,0.48773544324372964,0.00562363776754328
stage1,bagging_temp_2,2019-2020_cal2021_valid2022,2022,0.5114727049981269,220,0.045,6,5.0,,2.0,,0.5289204435249241,0.24916360794632167,0.24906209080176053,0.00010151714456113625,40.7431668684965,0.5324856858143385,0.6913031110776264,0.5443147913690605,0.05695720532425376,0.5289204435249241,0.24916360794632167,0.24894055749927693,0.00022305044704473698,89.51967299044315,0.5322787370048183,0.6910267618039342,0.5115676534729856,0.01099229483839128
stage1,bagging_temp_2,2019-2021_cal2022_valid2023,2023,0.5276733290608981,220,0.045,6,5.0,,2.0,,0.49995723449750534,0.24999999817111176,0.2540765927559245,-0.004076594584812715,0.0,0.5154708686332126,0.7018125133287548,0.5419201905674266,0.062106804902845376,0.49995723449750534,0.24999999817111176,0.25056802835099595,-0.000568030179884188,0.0,0.5153704840527471,0.694287061114121,0.527189297933662,0.014285022476808469
