alpha,feature_set,mean_brier,std_brier,worst_brier,folds_improved,mean_improvement,mean_auc,mean_logloss,mean_pred_std,mean_train_seconds
20,combo_core,0.24974807291098153,0.00066705564958753,0.25029314546494125,0,-0.00011622673130327425,0.5127278862831544,0.6926437193584681,0.009667343239241484,13.946241855621338
1000,combo_core,0.24975155217218722,0.0006917372691928808,0.250319716467952,0,-0.00011970599250895238,0.5119581460340208,0.692650688422579,0.009319308827078729,14.53679887453715
50,combo_core,0.24976195768413145,0.0006729906287011334,0.25032155687640656,0,-0.0001301115044532175,0.5120594961840338,0.6926714751020259,0.009871817103278039,14.441498279571533
300,combo_core,0.24977146431289585,0.000680191808782137,0.25033443242896686,0,-0.00013961813321757463,0.5108351963067402,0.6926905256785405,0.00951268622434155,14.636313756306967
100,combo_core,0.24978242224755942,0.0006807748399956801,0.25035709301080405,0,-0.00015057606788117703,0.5108025026688874,0.692712588009979,0.010042622321971305,14.589327573776245
