feature,importance,alpha,feature_set,valid_year
te_pitcher_hand__batter_hand_delta,0.021092250324925878,20,combo_core,2022
te_base_state__outs_before,0.0829220930759791,20,combo_core,2022
te_base_state__outs_before_delta,0.15550022259005788,20,combo_core,2022
asof_pitcher_success_minus_global,0.24761452354022437,20,combo_core,2022
asof_batter_success_minus_global,0.2936357368001595,20,combo_core,2022
pitcher_success_x_two_strike,0.03680997798771352,20,combo_core,2022
pitcher_success_x_runner_on,0.2474873619859996,20,combo_core,2022
pitcher_fastball_x_hitter_count,0.16257466673144114,20,combo_core,2022
season,1.886656296758142,20,combo_core,2023
game_month,0.9030951088242339,20,combo_core,2023
game_dayofweek,0.041917630687580615,20,combo_core,2023
inning,0.0,20,combo_core,2023
balls_before,0.19236957988445325,20,combo_core,2023
strikes_before,0.05985673871505648,20,combo_core,2023
outs_before,0.0,20,combo_core,2023
run_top_before,0.10913227089997504,20,combo_core,2023
run_bot_before,0.02147002343074167,20,combo_core,2023
run_total_before,0.07052336052216164,20,combo_core,2023
score_diff_home,0.003924961137052656,20,combo_core,2023
score_diff_pitcher_team,0.09630859716941713,20,combo_core,2023
runner_on_1b,0.0,20,combo_core,2023
runner_on_2b,0.0,20,combo_core,2023
runner_on_3b,0.4309465820278036,20,combo_core,2023
num_runners_on,0.09398558104692215,20,combo_core,2023
home_win_expectancy,0.022014374792406987,20,combo_core,2023
away_win_expectancy,0.10814900224774353,20,combo_core,2023
li,0.2011178267138894,20,combo_core,2023
pitcher_hand,0.0,20,combo_core,2023
batter_hand,0.0,20,combo_core,2023
pitcher_team_id,0.2517604729984451,20,combo_core,2023
batter_team_id,0.05597190337885162,20,combo_core,2023
asof_pitcher_n,0.2980846783905239,20,combo_core,2023
asof_pitcher_success_rate,0.14214432090442408,20,combo_core,2023
asof_pitcher_reverse_rate,0.18281200169605488,20,combo_core,2023
asof_pitcher_middle_rate,0.06663174149850135,20,combo_core,2023
asof_pitcher_ball_rate,0.15060229159781457,20,combo_core,2023
asof_pitcher_strike_rate,0.06456510405871113,20,combo_core,2023
asof_pitcher_prev1_game_success_rate,0.37460581005733135,20,combo_core,2023
asof_pitcher_prev3_game_success_rate,0.08160931549997881,20,combo_core,2023
asof_pitcher_prev5_game_success_rate,0.042424242079965306,20,combo_core,2023
asof_pitcher_prev1_game_middle_rate,0.05595056776465837,20,combo_core,2023
asof_pitcher_prev3_game_middle_rate,0.02583786951424274,20,combo_core,2023
asof_pitcher_prev5_game_middle_rate,0.06117878291311117,20,combo_core,2023
asof_batter_n,0.06249709119791294,20,combo_core,2023
asof_batter_success_rate,0.06266842157572997,20,combo_core,2023
asof_batter_middle_rate,0.049836979395000494,20,combo_core,2023
asof_pitcher_pitchmix_n,0.13547655396038827,20,combo_core,2023
