candidate_name,scope,ranking_better_rate,v2_better_rate,tie_rate,both_bad_top_decile_rate
C_QUERYRMSE_PITCHER_COUNT,overall,0.4515032739275342,0.46593320330500576,0.08300692293678266,0.07282345439542186
C_QUERYRMSE_PITCHER_COUNT,2022,0.4751527445529191,0.46937835391478633,0.055727516648348095,0.05490318096592746
C_QUERYRMSE_PITCHER_COUNT,2023,0.3884777517564403,0.4164015884329498,0.19532837796558394,0.06457998167192751
C_QUERYRMSE_PITCHER_COUNT,2024,0.4894578847921359,0.5105421152078641,0.0008520474779789119,0.05803390044456366
D_QUERYRMSE_PITCHER_GAME_COUNT,overall,0.47194790650820356,0.4942947392110424,0.03402660936846956,0.07100966639160675
D_QUERYRMSE_PITCHER_GAME_COUNT,2022,0.48134334389345057,0.5186566561065494,0.0001454710027801125,0.0033700782310726062
D_QUERYRMSE_PITCHER_GAME_COUNT,2023,0.4383341818552082,0.4590489766826189,0.10280012218714998,0.05386009571326749
D_QUERYRMSE_PITCHER_GAME_COUNT,2024,0.49533148986024056,0.50464878681851,0.0004930830312377962,0.05385650100391705
