alpha,feature_set,train_start,train_end,cal_year,valid_year,stage,trend_prior,train_seconds,brier,logloss,auc,pred_mean,pred_std,actual_rate,baseline_brier,improvement_vs_catboost_baseline
20,pitcher_batter_hand,2019,2021,2022,2023,platt,0.5129662444084708,13.030700922012329,0.25268346741719244,0.6987783451484958,0.5148133773307328,0.5313537045597739,0.05481905852271806,0.49995723449750534,0.2501588034603313,-0.0025246639568611284
20,pitcher_batter_hand,2019,2021,2022,2023,platt_plus_trend_w075,0.5129662444084708,13.030700922012329,0.25017093601150475,0.6934911274550173,0.5148133773307328,0.5175631094462966,0.013704764630679515,0.49995723449750534,0.2501588034603313,-1.2132551173438255e-05
20,batter_env,2019,2022,2023,2024,raw,0.49806160773054486,17.88027572631836,0.2555412880443211,0.704981869844329,0.5104081539739083,0.5340590318071113,0.06545879367892823,0.4861049201797189,0.2498392201633735,-0.00570206788094757
20,batter_env,2019,2022,2023,2024,platt,0.49806160773054486,17.88027572631836,0.25000840260712487,0.6931647039954364,0.5104081539739083,0.5000021978711888,0.012912765042038216,0.4861049201797189,0.2498392201633735,-0.00016918244375135894
20,batter_env,2019,2022,2023,2024,platt_plus_trend_w075,0.49806160773054486,17.88027572631836,0.2499325477414274,0.693012272350725,0.5104081539739083,0.4985467552657058,0.003228191260509554,0.4861049201797189,0.2498392201633735,-9.33275780538867e-05
20,pitcher_batter_hand,2019,2022,2023,2024,raw,0.49806160773054486,17.488237619400024,0.2555360588881352,0.7049940115021055,0.5112309444089128,0.5341437424989922,0.0654897159541687,0.4861049201797189,0.2498392201633735,-0.005696838724761677
20,pitcher_batter_hand,2019,2022,2023,2024,platt,0.49806160773054486,17.488237619400024,0.2500063793332495,0.6931606882663479,0.5112309444089128,0.5000861656565778,0.0127815850854063,0.4861049201797189,0.2498392201633735,-0.00016715916987597446
20,pitcher_batter_hand,2019,2022,2023,2024,platt_plus_trend_w075,0.49806160773054486,17.488237619400024,0.2499326114802773,0.6930124005874548,0.5112309444089128,0.4985677472120531,0.003195396271351575,0.4861049201797189,0.2498392201633735,-9.339131690377922e-05
50,batter_env,2019,2020,2021,2022,raw,0.5114727049981269,9.13593053817749,0.24891396520884085,0.6909973779965921,0.5341982472016503,0.5448646079049704,0.055981509621678485,0.5289204435249241,0.2488975149153299,-1.6450293510938963e-05
50,batter_env,2019,2020,2021,2022,platt,0.5114727049981269,9.13593053817749,0.2481456795441072,0.6894198572227396,0.5341982472016503,0.5354323931927175,0.03136644039956834,0.5289204435249241,0.2488975149153299,0.0007518353712226977
50,batter_env,2019,2020,2021,2022,platt_plus_trend_w075,0.5114727049981269,9.13593053817749,0.24884533348521984,0.6908358226236309,0.5341982472016503,0.5174626270467746,0.007841610099892085,0.5289204435249241,0.2488975149153299,5.2181430110070925e-05
50,pitcher_batter_hand,2019,2020,2021,2022,raw,0.5114727049981269,9.360895872116089,0.2492608237166458,0.6917088264683847,0.5299906099752081,0.5427143705777402,0.05709452958930875,0.5289204435249241,0.2488975149153299,-0.0003633088013158814
50,pitcher_batter_hand,2019,2020,2021,2022,platt,0.5114727049981269,9.360895872116089,0.2483385887918948,0.6898100411452224,0.5299906099752081,0.535481262155681,0.02907373362431278,0.5289204435249241,0.2488975149153299,0.0005589261234351106
50,pitcher_batter_hand,2019,2020,2021,2022,platt_plus_trend_w075,0.5114727049981269,9.360895872116089,0.24891910344180615,0.6909836307588995,0.5299906099752081,0.5174748442875154,0.007268433406078195,0.5289204435249241,0.2488975149153299,-2.1588526476240544e-05
50,batter_env,2019,2021,2022,2023,raw,0.5129662444084708,12.991398096084595,0.2539646186911304,0.7015536522053876,0.5151425899166262,0.5413071980075094,0.061621462480593206,0.49995723449750534,0.2501588034603313,-0.0038058152307990922
50,batter_env,2019,2021,2022,2023,platt,0.5129662444084708,12.991398096084595,0.25261045023815576,0.6986254495318419,0.5151425899166262,0.5309656526442127,0.05490415939006522,0.49995723449750534,0.2501588034603313,-0.0024516467778244455
50,batter_env,2019,2021,2022,2023,platt_plus_trend_w075,0.5129662444084708,12.991398096084595,0.25015357842667674,0.6934563079588812,0.5151425899166262,0.5174660964674063,0.013726039847516304,0.49995723449750534,0.2501588034603313,5.225033654576716e-06
50,pitcher_batter_hand,2019,2021,2022,2023,raw,0.5129662444084708,13.195027589797974,0.2542793106729849,0.7022179462610268,0.5140446135827221,0.5433658434721313,0.0617501330286693,0.49995723449750534,0.2501588034603313,-0.004120507212653612
50,pitcher_batter_hand,2019,2021,2022,2023,platt,0.5129662444084708,13.195027589797974,0.2528394073882885,0.6991049966376349,0.5140446135827221,0.5320223773389107,0.05545461119334525,0.49995723449750534,0.2501588034603313,-0.002680603927957159
50,pitcher_batter_hand,2019,2021,2022,2023,platt_plus_trend_w075,0.5129662444084708,13.195027589797974,0.250192085584891,0.6935336297200769,0.5140446135827221,0.5177302776410808,0.013863652798336313,0.49995723449750534,0.2501588034603313,-3.328212455966373e-05
