train_start,train_end,cal_year,valid_year,method,group_name,lambda,space,prior_rate,brier,logloss,pred_mean,pred_std,actual_rate,bias
2019,2020,2021,2022,current_best_plus_game_type,game_type,1000,logit,0.5114727049981269,0.24476518293500604,0.6823400351564952,0.5442987569610374,0.059987754475914146,0.5289204435249241,0.015378313436113289
2019,2020,2021,2022,current_best_plus_game_type,game_type,3000,logit,0.5114727049981269,0.24479431136280463,0.6824097510114593,0.5428398849197514,0.05620698385642648,0.5289204435249241,0.01391944139482737
2019,2020,2021,2022,current_best_plus_month,month,50,prob,0.5114727049981269,0.24939742318572578,0.6919463796371781,0.5486123227736645,0.01326463383093028,0.5289204435249241,0.019691879248740385
2019,2020,2021,2022,current_best_plus_month,month,100,prob,0.5114727049981269,0.24939406291943136,0.6919395669104106,0.548556065520335,0.013230068457766189,0.5289204435249241,0.019635621995410912
2019,2020,2021,2022,current_best_plus_month,month,300,prob,0.5114727049981269,0.24938094273440878,0.6919129721804745,0.5483337735612633,0.013095381604980364,0.5289204435249241,0.01941333003633927
2019,2020,2021,2022,current_best_plus_month,month,500,prob,0.5114727049981269,0.2493683151916149,0.6918873844340979,0.5481157408311194,0.012966171373659966,0.5289204435249241,0.01919529730619529
2019,2020,2021,2022,current_best_plus_month,month,1000,prob,0.5114727049981269,0.24933873476768972,0.6918274762100275,0.5475883091859235,0.012665144369792755,0.5289204435249241,0.018667865660999428
2019,2020,2021,2022,current_best_plus_month,month,3000,prob,0.5114727049981269,0.2492431904211812,0.6916342710337811,0.5456956879178819,0.011708450446514114,0.5289204435249241,0.016775244392957855
2019,2020,2021,2022,current_best_plus_month,month,50,logit,0.5114727049981269,0.24939547014011204,0.691942418472022,0.548540524926077,0.013222306188227463,0.5289204435249241,0.0196200814011529
2019,2020,2021,2022,current_best_plus_month,month,100,logit,0.5114727049981269,0.24939215111003044,0.6919356897796809,0.5484847892381796,0.013188159548830848,0.5289204435249241,0.019564345713255493
2019,2020,2021,2022,current_best_plus_month,month,300,logit,0.5114727049981269,0.24937918857180888,0.6919094161988297,0.5482645272594274,0.013055063147662112,0.5289204435249241,0.01934408373450336
2019,2020,2021,2022,current_best_plus_month,month,500,logit,0.5114727049981269,0.24936670773860004,0.691884127151937,0.5480484387383512,0.012927317148579871,0.5289204435249241,0.019127995213427118
2019,2020,2021,2022,current_best_plus_month,month,1000,logit,0.5114727049981269,0.24933745197577306,0.691824879331122,0.5475255262960361,0.01262946840191597,0.5289204435249241,0.018605082771112058
2019,2020,2021,2022,current_best_plus_month,month,3000,logit,0.5114727049981269,0.24924278047390916,0.6916334450197642,0.5456472099647157,0.011680761284594606,0.5289204435249241,0.01672676643979165
2019,2020,2021,2022,current_best_plus_balls,balls,50,prob,0.5114727049981269,0.24912090316431892,0.6913877003619986,0.5420244469908939,0.008386533353386363,0.5289204435249241,0.013104003465969849
2019,2020,2021,2022,current_best_plus_balls,balls,100,prob,0.5114727049981269,0.24912049273278666,0.691386874963845,0.5420084291670699,0.008387082700149097,0.5289204435249241,0.01308798564214586
2019,2020,2021,2022,current_best_plus_balls,balls,300,prob,0.5114727049981269,0.24911886323383725,0.691383598005024,0.5419446176758367,0.008389185737191015,0.5289204435249241,0.013024174150912615
2019,2020,2021,2022,current_best_plus_balls,balls,500,prob,0.5114727049981269,0.24911725305515917,0.6913803599697704,0.5418812179092338,0.00839114089333694,0.5289204435249241,0.012960774384309759
2019,2020,2021,2022,current_best_plus_balls,balls,1000,prob,0.5114727049981269,0.24911331006785079,0.6913724310040837,0.541724486019996,0.008395407678030301,0.5289204435249241,0.012804042495071943
2019,2020,2021,2022,current_best_plus_balls,balls,3000,prob,0.5114727049981269,0.24909863479712044,0.6913429243375556,0.5411214684551874,0.008404587013230061,0.5289204435249241,0.012201024930263316
2019,2020,2021,2022,current_best_plus_balls,balls,50,logit,0.5114727049981269,0.24912043655405197,0.6913867622278145,0.5419749121626622,0.008355966393348705,0.5289204435249241,0.013054468637738181
2019,2020,2021,2022,current_best_plus_balls,balls,100,logit,0.5114727049981269,0.2491200291343994,0.6913859429025275,0.5419589791045964,0.008356543156944254,0.5289204435249241,0.013038535579672383
2019,2020,2021,2022,current_best_plus_balls,balls,300,logit,0.5114727049981269,0.2491184115661375,0.6913826899990809,0.541895504586735,0.008358755488419212,0.5289204435249241,0.0129750610618109
