valid_year,base_model,calibration,target_rate_estimator,mean_matching,strategy,parameter,cap_type,cap_value,target_rate,actual_rate,constant_brier,model_brier,skill_margin,pseudo_score,auc,logloss,pred_mean,pred_std
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,3.0,no_cap,,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.2506653454416823,-0.000665347270570521,0.0,0.5154708686332126,0.6944887872738119,0.527673329060898,0.018835182190896516
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,3.5,no_cap,,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.2506369700153886,-0.0006369718442768291,0.0,0.5154708686332126,0.6944289305882868,0.5276733290608981,0.016156413434138425
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,1.75,no_cap,,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24977647930071276,3.0447456075222146e-05,12.188395442239193,0.5106875170195614,0.6926998834648694,0.4877420557045226,0.007424653913600206
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.0,no_cap,,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24977458561395527,3.234114283270917e-05,12.946455589758928,0.5106875170195614,0.692696126951471,0.4877420557045226,0.006496862871915901
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,no_cap,,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24977433710533875,3.258965144922743e-05,13.045935864283186,0.5106875170195614,0.6926956406304446,0.4877420557045226,0.006187564271333514
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.2,no_cap,,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24977427731143062,3.264944535735781e-05,13.069871913177696,0.5106875170195614,0.6926955308378796,0.4877420557045226,0.005906370325472142
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.3,no_cap,,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.2497743609192121,3.256583757588194e-05,13.036402952744396,0.5106875170195614,0.6926957070113537,0.48774205570452267,0.005649617694823055
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.4,no_cap,,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24977455346813138,3.237328865660083e-05,12.959323857388256,0.5106875170195614,0.6926961003002899,0.4877420557045226,0.005414253075238511
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.5,no_cap,,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24977482854723068,3.2098209557296364e-05,12.84920717532672,0.5106875170195614,0.6926966579534689,0.48774205570452267,0.0051977113138088876
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.6,no_cap,,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24977516577909023,3.176097769774788e-05,12.714210174272058,0.5106875170195614,0.6926973392834173,0.4877420557045226,0.004997821619692806
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.75,no_cap,,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.249775754550861,3.11722059269659e-05,12.47851944366425,0.5106875170195614,0.6926985260823336,0.4877420557045226,0.0047252376590087635
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,3.0,no_cap,,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24977686763244297,3.005912434500546e-05,12.032942695088284,0.5106875170195614,0.6927007653313392,0.48774205570452267,0.0043314923782341004
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,3.5,no_cap,,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24977924398561063,2.76827711773453e-05,11.08166676430764,0.5106875170195614,0.692705537724573,0.48774205570452267,0.003712724607101084
