valid_year,base_model,calibration,target_rate_estimator,mean_matching,strategy,parameter,cap_type,cap_value,target_rate,actual_rate,constant_brier,model_brier,skill_margin,pseudo_score,auc,logloss,pred_mean,pred_std
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.45,hard_cap,0.025,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24977431588123924,3.26108755487331e-05,13.054432065642057,0.5106875140919498,0.6926956102893527,0.48774172516632636,0.005842400163029166
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.45,soft_cap,0.025,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24894891716060713,0.0002146907857145386,86.16458377853893,0.5324856858143385,0.6910435347610923,0.5115575328766333,0.010448822851872699
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.45,soft_cap,0.025,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.2505713775615158,-0.0005713793904040532,0.0,0.5154708686332126,0.6942941960851676,0.5272813447005045,0.014694266460431904
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.45,soft_cap,0.025,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24976919238979617,3.773436699180954e-05,15.10541260072733,0.5106875170195614,0.6926853739223706,0.4876578381323661,0.005386641085926818
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.45,hard_cap,0.03,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.2488482211672558,0.0003153867790658682,126.57818758741575,0.5324762384418508,0.6908414231029575,0.5114963865515878,0.012545815371858702
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.45,hard_cap,0.03,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25058186751128747,-0.0005818693401757058,0.0,0.5154566413592658,0.6943171112858604,0.5271178360738655,0.018464231615710962
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.45,hard_cap,0.03,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24977430751986635,3.261923692163271e-05,13.057779199770069,0.5106875170195614,0.6926955935530617,0.48774205570452267,0.005843877961983252
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.45,soft_cap,0.03,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24891919563716403,0.00024441230915764334,98.09310082325428,0.5324856858143385,0.6909839084601098,0.5115407641234774,0.011001436197411339
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.45,soft_cap,0.03,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25057665865447837,-0.0005766604833666034,0.0,0.5154708686332126,0.6943056334391775,0.5272644572841914,0.016147072727245308
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.45,soft_cap,0.03,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24977045422073352,3.6472536054460436e-05,14.600290123247902,0.5106875170195614,0.6926878944683371,0.48767967965351017,0.005508895846360122
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.45,no_cap,,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24881860647013415,0.00034500147618751753,138.46383066576988,0.5324856858143385,0.6907818112840695,0.5114727049981269,0.012932454122405884
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.45,no_cap,,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25077662360798353,-0.000776625436871764,0.0,0.5154708686332126,0.6947213545965762,0.5276733290608981,0.024951920368675214
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.45,no_cap,,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24977430751986635,3.261923692163271e-05,13.057779199770069,0.5106875170195614,0.6926955935530617,0.48774205570452267,0.005843877961983252
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,hard_cap,0.005,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24927880779611675,-0.00011519984979507791,0.0,0.5269473489729084,0.6917043631729776,0.5116440880908789,0.004381963461770081
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,hard_cap,0.005,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25067743144880217,-0.0006774332776904035,0.0,0.5124956910431471,0.6945041049986052,0.5275893616422164,0.004623684111501828
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,hard_cap,0.005,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24976173655926937,4.5190197518613084e-05,18.090049825804176,0.5107319795611973,0.6926705242638155,0.4873793809674374,0.0034639394174426144
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,soft_cap,0.005,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.2492818402751614,-0.00011823232883972912,0.0,0.5324856858143385,0.6917104381939922,0.5116176361686943,0.004125350957453451
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,soft_cap,0.005,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25067664078756235,-0.0006766426164505901,0.0,0.5154664818561294,0.6945025038772054,0.5275789213336318,0.0044604576287971395
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,soft_cap,0.005,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24976657804505836,4.0348711729615294e-05,16.15195873607572,0.5106875170195614,0.6926802169528784,0.4874360328740459,0.003085613447231136
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,hard_cap,0.0075,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.249201439964333,-3.783201801133007e-05,0.0,0.528563222521075,0.6915494660862067,0.5116590912613236,0.0061235558014601866
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,hard_cap,0.0075,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25064589588719205,-0.0006458977160802848,0.0,0.5133878567551149,0.6944411297416312,0.5275076344430225,0.006663842739062724
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,hard_cap,0.0075,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24975282315895836,5.410359782961893e-05,21.658165580930508,0.5107472979466692,0.6926526619954279,0.4873518516827347,0.004382420821519505
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,soft_cap,0.0075,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24920762384277081,-4.40158964491455e-05,0.0,0.5324856858143385,0.691561859406107,0.5116313351769635,0.005640636607798209
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,soft_cap,0.0075,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25064403028250687,-0.0006440321113951042,0.0,0.5154708710883189,0.6944373406105474,0.52750915265577,0.006336921074508531
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,soft_cap,0.0075,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.2497613181261404,4.5608630647564485e-05,18.257552438475436,0.5106875170195614,0.6926696723545164,0.48743891936614847,0.0038557248905990967
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,hard_cap,0.01,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24913205300269936,3.1554943622308373e-05,12.66434688532299,0.5300401665918895,0.6914105146857119,0.5116577416352793,0.007622848790246006
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,hard_cap,0.01,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.2506203366367669,-0.0006203384656551514,0.0,0.5141527102157035,0.6943902176113103,0.5274296258480767,0.008547845394876779
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,hard_cap,0.01,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24975363937826886,5.328737851911791e-05,21.3314255176753,0.5106611058511813,0.6926542696642236,0.4874005464131933,0.004973054429766601
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,soft_cap,0.01,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.2491447633480617,1.8844598259959433e-05,7.5631423125078525,0.5324856858143385,0.6914359870389051,0.5116306640017559,0.006882859982297259
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,soft_cap,0.01,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25061851587498957,-0.0006185177038778022,0.0,0.5154708686332126,0.6943864682421873,0.5274431078697075,0.0080183854308846
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,soft_cap,0.01,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24976056040647981,4.6366350308163495e-05,18.560874556255108,0.5106875170195614,0.6926681391134195,0.4874724662918635,0.004389929759238351
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,hard_cap,0.0125,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24906916307867016,9.444486765150528e-05,37.90476002091442,0.5308863965954267,0.6912845403498918,0.5116477771927351,0.0089074447878217
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,hard_cap,0.0125,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25060010318673037,-0.0006001050156186072,0.0,0.5145415609137864,0.6943500453917035,0.5273563872113075,0.01028702159642414
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,hard_cap,0.0125,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24975935581378964,4.757094299834286e-05,19.043084039322068,0.5106776800886252,0.6926656888191428,0.48749668662368517,0.005403236790826003
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,soft_cap,0.0125,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.2490920924682996,7.15154780220606e-05,28.702216431810324,0.5324856858143385,0.691330492286255,0.5116229544418829,0.007901330948674418
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,soft_cap,0.0125,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25059929306234147,-0.0005992948912297014,0.0,0.5154708686332126,0.69434825702366,0.5273836482776348,0.009526714653602754
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,soft_cap,0.0125,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24976155445595188,4.5372300836094004e-05,18.16294745112031,0.5106875170195614,0.6926701144754607,0.4875125811263669,0.004774709080715276
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,hard_cap,0.015,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24901567775429492,0.00014793019202674618,59.370705556092034,0.5314763046665159,0.6911773687212835,0.511631009399508,0.00998646469383869
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,hard_cap,0.015,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.2505866480505794,-0.0005866498794676323,0.0,0.5148548293766181,0.6943235203956922,0.5272904969509099,0.011889273074892398
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,hard_cap,0.015,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24976556238235206,4.13643744359149e-05,16.558537816762485,0.5106774168527334,0.6926780938858098,0.4875991157498754,0.005734071999440885
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,soft_cap,0.015,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24904825272538722,0.00011535522093444883,46.29697807205468,0.5324856858143385,0.6912426619510262,0.5116119988037224,0.008737672107299085
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,soft_cap,0.015,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.2505855023515505,-0.0005855041804387617,0.0,0.5154708686332126,0.6943209719594924,0.5273316107988104,0.010881318318321787
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,soft_cap,0.015,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.2497630609731395,4.386578364848348e-05,17.559874827326627,0.5106875170195614,0.6926731183822629,0.48754971446026324,0.005058195628635114
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,hard_cap,0.02,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24892923540781453,0.00023437253850713824,94.06371196777262,0.5321475973287938,0.691004048937034,0.5115938400989033,0.011591522427095987
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,hard_cap,0.02,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25057208494661726,-0.0005720867755054926,0.0,0.5153110433443651,0.6942953284873113,0.5271829606394259,0.014702673246892001
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,hard_cap,0.02,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24977335269087694,3.357406591103507e-05,13.440005986592508,0.5106884356044401,0.6926936714154928,0.4877217734263318,0.0061134302830925845
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,soft_cap,0.02,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.2489816398841717,0.00018196806214995642,73.03155691546999,0.5324856858143385,0.6911091526169069,0.5115878865916544,0.009997022336076541
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,soft_cap,0.02,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.2505709212275996,-0.0005709230564878431,0.0,0.5154708686332126,0.6942925411852993,0.5272506849133628,0.013198005940493845
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,soft_cap,0.02,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.2497659514103379,4.097534645008949e-05,16.402806352116524,0.5106875170195614,0.6926788878560685,0.4876069213135406,0.005432384678136421
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,hard_cap,0.025,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24886767782918143,0.00029593011714024176,118.7693979788554,0.5324143888577693,0.6908805182772149,0.5115480610419729,0.012602758269344736
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,hard_cap,0.025,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.2505726163656688,-0.0005726181945570341,0.0,0.5153065590929311,0.6942975538920483,0.5270963932352501,0.017043326757105792
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,hard_cap,0.025,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24977433486752493,3.2591889263050566e-05,13.046831681645893,0.5106875186702361,0.6926956361837007,0.4877410548940092,0.006183168137835242
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,soft_cap,0.025,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24893545885370705,0.00022814909261462124,91.56597726894864,0.5324856858143385,0.691016541771771,0.5115661134629449,0.01086870888239708
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,soft_cap,0.025,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.2505689499858114,-0.0005689518146996531,0.0,0.5154708686332126,0.6942894607959844,0.5271995101220652,0.015088050104562012
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,soft_cap,0.025,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24976810513198386,3.882162480411955e-05,15.540651857871131,0.5106875170195614,0.6926831890428895,0.48764457577143244,0.005655239419894586
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,hard_cap,0.03,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24882999192098293,0.0003336160253387399,133.89436286000972,0.5324668375653694,0.6908048171689881,0.5115074906182133,0.013171304653366132
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,hard_cap,0.03,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25058365055219695,-0.0005836523810851812,0.0,0.5154511584104513,0.6943209185396877,0.527023821083155,0.01897512222517158
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,hard_cap,0.03,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.2497743355738515,3.259118293647001e-05,13.046548932648607,0.5106875168949823,0.6926956375635765,0.48774204918887293,0.006187532537243184
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,soft_cap,0.03,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24890291048835453,0.0002606974579671406,104.62902673303066,0.5324856858143385,0.6909512347358294,0.51154839802416,0.011486247528366742
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,soft_cap,0.03,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.2505751330565155,-0.0005751348854037552,0.0,0.5154708686332126,0.6943027754955764,0.5271739221555801,0.016644249367467577
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,soft_cap,0.03,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24976960893226738,3.731782452059962e-05,14.938666835660747,0.5106875170195614,0.6926861929801501,0.48766938903231544,0.0057955981300316034
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,no_cap,,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24878901784722735,0.00037459009909432406,150.33900904783152,0.5324856858143385,0.6907223132122491,0.5114727049981268,0.013725088533314212
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,no_cap,,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.250834792725281,-0.0008347945541692103,0.0,0.5154708686332126,0.6948434687833841,0.5276733290608981,0.026833869488617677
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,temperature,2.1,no_cap,,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24977433710533875,3.258965144922743e-05,13.045935864283186,0.5106875170195614,0.6926956406304446,0.4877420557045226,0.006187564271333514
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,hard_cap,0.005,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24927871576785066,-0.00011510782152898691,0.0,0.5269492986595705,0.6917041790513596,0.5116464172390722,0.004380420835262624
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,hard_cap,0.005,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.2506786959515511,-0.0006786977804393579,0.0,0.5125571104012231,0.6945066418163395,0.5276167887940189,0.004625121723895384
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,hard_cap,0.005,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24976176172075312,4.5165036034855444e-05,18.07997745347875,0.5107251274549381,0.6926705746317663,0.48737953314549276,0.003460937650402539
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,soft_cap,0.005,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.2492817756483729,-0.00011816770205122507,0.0,0.5324856858143385,0.6917103089205406,0.5116196976350137,0.004123273430114771
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,soft_cap,0.005,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25067788065428764,-0.000677882483175879,0.0,0.515468596996456,0.6945049912307475,0.5276049345766262,0.004460761713162902
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,soft_cap,0.005,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24976662778491807,4.029897186991205e-05,16.13204741482094,0.5106875170195614,0.6926803165166459,0.48743635867620555,0.0030823757838204595
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,hard_cap,0.0075,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.2492013482036065,-3.774025728484065e-05,0.0,0.5285787898362021,0.6915492825746086,0.5116620295288985,0.006120240104476793
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,hard_cap,0.0075,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25064765012795154,-0.0006476519568397732,0.0,0.5134291693244275,0.6944446493901046,0.5275463139578395,0.006664076302444892
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,hard_cap,0.0075,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24975290239071046,5.402436607751526e-05,21.626448385121595,0.5107465532432367,0.6926528206189814,0.48735268910642693,0.004376502225584487
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,soft_cap,0.0075,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.2492075928939267,-4.398494760501914e-05,0.0,0.5324856858143385,0.6915617976360082,0.5116337968718936,0.005636227365156886
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,soft_cap,0.0075,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25064573241358107,-0.0006457342424693036,0.0,0.5154708687327441,0.69444075531103,0.527545076286265,0.00633570840880946
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,soft_cap,0.0075,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24976140139228065,4.552536450733169e-05,18.224220240159788,0.5106875170195614,0.6926698390725428,0.48743967789170173,0.003850345706637704
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,hard_cap,0.01,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.2491319440329689,3.1663913352769635e-05,12.708081093283543,0.5300805546155208,0.6914102968743118,0.511661024693364,0.007617234571552605
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,hard_cap,0.01,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25062255685520235,-0.000622558684090585,0.0,0.5141665046942437,0.6943946725039695,0.5274777026200866,0.008546461370736317
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,hard_cap,0.01,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24975379067294662,5.3136083841359705e-05,21.27086087292247,0.5106632635009822,0.6926545726140281,0.48740223846174774,0.004964759467663038
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,soft_cap,0.01,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24914481673053995,1.8791215781716053e-05,7.541717643518921,0.5324856858143385,0.6914360942620122,0.5116332372030056,0.006875405244347121
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,soft_cap,0.01,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25062060480077913,-0.0006206066296673696,0.0,0.5154708686332126,0.694390658718831,0.5274871247704745,0.008014709138874091
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,soft_cap,0.01,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24976066214099854,4.6264615789437524e-05,18.520149296933127,0.5106875170195614,0.692668342874058,0.4874734695028246,0.004382627531833383
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,hard_cap,0.0125,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24906911007952798,9.449786679369132e-05,37.926030840767645,0.530897784578189,0.6912844347817836,0.5116510840534614,0.008898837798265582
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,hard_cap,0.0125,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.2506027386221502,-0.0006027404510384471,0.0,0.5145517915071154,0.694355333271744,0.5274124335614785,0.010283450105817599
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,hard_cap,0.0125,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.2497595200815177,4.740667527028397e-05,18.9773261637533,0.5106778592958332,0.6926660178714016,0.48749892407441187,0.005393124751120599
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,soft_cap,0.0125,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24909227604583242,7.133190048924654e-05,28.628538925561656,0.5324856858143385,0.6913308604722667,0.5116254594361551,0.00789030949258588
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,soft_cap,0.0125,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.2506017012277183,-0.000601703056606534,0.0,0.5154708686332126,0.6943530874823023,0.527434252881482,0.009519694329731222
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,soft_cap,0.0125,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24976166135724479,4.5265399543192864e-05,18.120153884789293,0.5106875170195614,0.6926703286647432,0.4875136578643675,0.0047657144422026615
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,hard_cap,0.015,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24901570166088144,0.0001479062854402302,59.36111082164707,0.5314912203166848,0.6911774174044006,0.5116340990125597,0.009973919795058106
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,hard_cap,0.015,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25058956564195006,-0.0005895674708382981,0.0,0.5148522369172026,0.6943293742372152,0.5273534615838165,0.011882913552075578
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,hard_cap,0.015,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24976571712978868,4.1209626999300086e-05,16.496591001026076,0.5106776718041072,0.6926784040094006,0.48760130940025925,0.005722363049192099
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,soft_cap,0.015,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.2490486003047764,0.00011500764154526166,46.157479614775134,0.5324856858143385,0.6912433589845512,0.5116143412479508,0.008722783081479382
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,soft_cap,0.015,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.2505881683018193,-0.0005881701307075271,0.0,0.5154708686332126,0.6943263187422976,0.5273875592205043,0.010870102938469786
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,soft_cap,0.015,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24976316508305885,4.376167372913131e-05,17.518198673384937,0.5106875170195614,0.6926733270680362,0.48755076260822106,0.005047737994234647
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,hard_cap,0.02,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.2489295042691149,0.00023410367720677616,93.95580644233169,0.5321423329913125,0.6910045891142276,0.5115960573278432,0.011569314865984177
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,hard_cap,0.02,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.25057536622242016,-0.0005753680513083947,0.0,0.5153284418524203,0.6943019111900348,0.527256506115339,0.01468848869968667
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,hard_cap,0.02,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24977339575186577,3.3531004922204843e-05,13.422768278499591,0.5106892392338437,0.6926937583453416,0.4877225678357653,0.006097238678211745
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,soft_cap,0.02,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24898236432920948,0.00018124361711219228,72.74080617392502,0.5324856858143385,0.6911106058329917,0.5115898211512495,0.009974221022417492
2023,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,soft_cap,0.02,0.5276733290608981,0.49995723449750534,0.24999999817111176,0.2505739295357656,-0.0005739313646538624,0.0,0.5154708686332126,0.6942985714771885,0.5273144128738039,0.013176014712038558
2024,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,soft_cap,0.02,0.48774205570452267,0.4861049201797189,0.24980692675678798,0.24976604092242555,4.088583436243076e-05,16.366973843858705,0.5106875170195614,0.6926790674589386,0.4876077992867594,0.005419641214233535
2022,catboost,platt,linear_trend_recent3,logit_intercept_shift,shrink,0.475,hard_cap,0.025,0.5114727049981269,0.5289204435249241,0.24916360794632167,0.24886839221125373,0.0002952157350679385,118.48268593523419,0.5324225712701954,0.6908819536881633,0.5115488918522856,0.012568549519197919
