alpha,feature_set,train_start,train_end,cal_year,valid_year,stage,trend_prior,train_seconds,brier,logloss,auc,pred_mean,pred_std,actual_rate,baseline_brier,baseline_auc,improvement_vs_recent_baseline,auc_delta_vs_recent_baseline
5,recent_20,2019,2021,2022,2023,platt_plus_trend_w075,0.5129662444084708,18.17550826072693,0.2501813612884068,0.6935121578569078,0.5142948485215201,0.5175334358915332,0.0138978451485207,0.4999572344975053,0.2501588034603313,0.5154708686332126,-2.2557828075475683e-05,-0.0011760201116924884
5,recent_50,2019,2021,2022,2023,raw,0.5129662444084708,19.68123507499695,0.2542107590431988,0.7020863651039784,0.5144620287444659,0.5422313687209902,0.0622502676170374,0.4999572344975053,0.2501588034603313,0.5154708686332126,-0.0040519555828674725,-0.001008839888746671
5,recent_50,2019,2021,2022,2023,platt,0.5129662444084708,19.68123507499695,0.2527733243947304,0.6989720956197282,0.5144620287444659,0.531078515950315,0.0556007481330054,0.4999572344975053,0.2501588034603313,0.5154708686332126,-0.002614520934399067,-0.001008839888746671
5,recent_50,2019,2021,2022,2023,platt_plus_trend_w075,0.5129662444084708,19.68123507499695,0.25017909968616,0.6935076068607071,0.5144620287444659,0.517494312293932,0.0139001870332513,0.4999572344975053,0.2501588034603313,0.5154708686332126,-2.0296225828664305e-05,-0.001008839888746671
5,recent_20_50_100,2019,2021,2022,2023,raw,0.5129662444084708,15.542338132858276,0.2542569968032475,0.7021846561158017,0.5146556144969603,0.5429987446910436,0.062474109485576,0.4999572344975053,0.2501588034603313,0.5154708686332126,-0.004098193342916168,-0.0008152541362522747
5,recent_20_50_100,2019,2021,2022,2023,platt,0.5129662444084708,15.542338132858276,0.2527808554973579,0.6989884524935723,0.5146556144969603,0.5314544209761145,0.0558397680038348,0.4999572344975053,0.2501588034603313,0.5154708686332126,-0.00262205203702659,-0.0008152541362522747
5,recent_20_50_100,2019,2021,2022,2023,platt_plus_trend_w075,0.5129662444084708,15.542338132858276,0.2501734084386613,0.6934962323077681,0.5146556144969603,0.5175882885503817,0.0139599420009587,0.4999572344975053,0.2501588034603313,0.5154708686332126,-1.4604978330001739e-05,-0.0008152541362522747
5,best_candidate,2019,2021,2022,2023,raw,0.5129662444084708,14.69678282737732,0.2541466481381877,0.7019539294264279,0.5144533467923015,0.541659069799036,0.0622288232429287,0.4999572344975053,0.2501588034603313,0.5154708686332126,-0.0039878446778564,-0.0010175218409110842
5,best_candidate,2019,2021,2022,2023,platt,0.5129662444084708,14.69678282737732,0.2527593720924044,0.698945575478778,0.5144533467923015,0.5310121638349053,0.0556322678811834,0.4999572344975053,0.2501588034603313,0.5154708686332126,-0.002600568632073086,-0.0010175218409110842
5,best_candidate,2019,2021,2022,2023,platt_plus_trend_w075,0.5129662444084708,14.69678282737732,0.2501754040735421,0.6935002141318342,0.5144533467923015,0.5174777242650794,0.0139080669702958,0.4999572344975053,0.2501588034603313,0.5154708686332126,-1.6600613210793203e-05,-0.0010175218409110842
5,context_recent,2019,2021,2022,2023,raw,0.5129662444084708,13.649582147598268,0.254106989329961,0.7018596574347556,0.5150345571495826,0.5423989766124433,0.0618704726511631,0.4999572344975053,0.2501588034603313,0.5154708686332126,-0.0039481858696296945,-0.00043631148362999195
5,context_recent,2019,2021,2022,2023,platt,0.5129662444084708,13.649582147598268,0.2527373341164206,0.6988982275327938,0.5150345571495826,0.5314299987622693,0.055762718463259,0.4999572344975053,0.2501588034603313,0.5154708686332126,-0.002578530656089262,-0.00043631148362999195
5,context_recent,2019,2021,2022,2023,platt_plus_trend_w075,0.5129662444084708,13.649582147598268,0.2501643095999772,0.6934779586548215,0.5150345571495826,0.5175821829969204,0.0139406796158147,0.4999572344975053,0.2501588034603313,0.5154708686332126,-5.5061396458944145e-06,-0.00043631148362999195
5,baseline,2019,2022,2023,2024,raw,0.4980616077305448,18.2061607837677,0.2555164325408653,0.7049407319137688,0.5106875170195614,0.5332785480993348,0.0656810321975094,0.4861049201797189,0.2499335526157567,0.5106875170195614,-0.005582879925108614,0.0
5,baseline,2019,2022,2023,2024,platt,0.4980616077305448,18.2061607837677,0.2500138247696704,0.6931755822046753,0.5106875170195614,0.49999525244929,0.0129860166922077,0.4861049201797189,0.2499335526157567,0.5106875170195614,-8.02721539136797e-05,0.0
5,baseline,2019,2022,2023,2024,platt_plus_trend_w075,0.4980616077305448,18.2061607837677,0.2499335526157567,0.6930142822922214,0.5106875170195614,0.4985450189102312,0.0032465041730519,0.4861049201797189,0.2499335526157567,0.5106875170195614,0.0,0.0
5,recent_delta,2019,2022,2023,2024,raw,0.4980616077305448,19.373078107833862,0.2557458722242152,0.7054165972972154,0.5113124104671103,0.5359935972380986,0.0658839095908955,0.4861049201797189,0.2499335526157567,0.5106875170195614,-0.005812319608458488,0.0006248934475489021
